Fecha,Hora,AE_kWh
14/03/2023,11,"1,268"
14/03/2023,12,"0,838"
14/03/2023,13,"0,304"
14/03/2023,14,"0,123"
14/03/2023,15,"0,116"
14/03/2023,16,"0,091"
14/03/2023,17,"0,088"
14/03/2023,18,"0,089"
14/03/2023,19,"0,106"
14/03/2023,20,"0,115"
14/03/2023,21,"0,196"
14/03/2023,22,"0,310"
14/03/2023,23,"0,174"
14/03/2023,24,"0,099"
15/03/2023,1,"0,086"
15/03/2023,2,"0,061"
15/03/2023,3,"0,086"
15/03/2023,4,"0,084"
15/03/2023,5,"0,085"
15/03/2023,6,"0,198"
15/03/2023,7,"0,215"
15/03/2023,8,"0,295"
15/03/2023,9,"0,182"
15/03/2023,10,"0,182"
15/03/2023,11,"0,605"
15/03/2023,12,"0,398"
15/03/2023,13,"0,591"
15/03/2023,14,"0,150"
15/03/2023,15,"0,141"
15/03/2023,16,"0,141"
15/03/2023,17,"0,133"
15/03/2023,18,"0,135"
15/03/2023,19,"0,119"
15/03/2023,20,"0,192"
15/03/2023,21,"0,383"
15/03/2023,22,"0,579"
15/03/2023,23,"0,251"
15/03/2023,24,"0,140"
16/03/2023,1,"0,096"
16/03/2023,2,"0,116"
16/03/2023,3,"0,088"
16/03/2023,4,"0,090"
16/03/2023,5,"0,098"
16/03/2023,6,"0,633"
16/03/2023,7,"0,283"
16/03/2023,8,"0,182"
16/03/2023,9,"0,126"
16/03/2023,10,"0,157"
16/03/2023,11,"0,119"
16/03/2023,12,"0,135"
16/03/2023,13,"0,135"
16/03/2023,14,"0,435"
16/03/2023,15,"0,150"
16/03/2023,16,"0,245"
16/03/2023,17,"0,258"
16/03/2023,18,"0,162"
16/03/2023,19,"0,310"
16/03/2023,20,"0,180"
16/03/2023,21,"0,411"
16/03/2023,22,"0,171"
16/03/2023,23,"0,149"
16/03/2023,24,"0,132"
17/03/2023,1,"0,102"
17/03/2023,2,"0,078"
17/03/2023,3,"0,103"
17/03/2023,4,"0,079"
17/03/2023,5,"0,084"
17/03/2023,6,"0,200"
17/03/2023,7,"0,213"
17/03/2023,8,"0,396"
17/03/2023,9,"0,160"
17/03/2023,10,"0,041"
17/03/2023,11,"0,000"
17/03/2023,12,"0,000"
17/03/2023,13,"0,000"
17/03/2023,14,"0,000"
17/03/2023,15,"1,393"
17/03/2023,16,"0,354"
17/03/2023,17,"0,183"
17/03/2023,18,"0,171"
17/03/2023,19,"0,130"
17/03/2023,20,"1,532"
17/03/2023,21,"1,267"
17/03/2023,22,"2,421"
17/03/2023,23,"0,385"
17/03/2023,24,"0,302"
18/03/2023,1,"0,515"
18/03/2023,2,"0,251"
18/03/2023,3,"0,473"
18/03/2023,4,"0,270"
18/03/2023,5,"0,764"
18/03/2023,6,"0,200"
18/03/2023,7,"0,839"
18/03/2023,8,"0,673"
18/03/2023,9,"2,469"
18/03/2023,10,"0,448"
18/03/2023,11,"0,249"
18/03/2023,12,"0,592"
18/03/2023,13,"1,315"
18/03/2023,14,"1,340"
18/03/2023,15,"0,225"
18/03/2023,16,"0,435"
18/03/2023,17,"0,129"
18/03/2023,18,"0,138"
18/03/2023,19,"0,176"
18/03/2023,20,"0,752"
18/03/2023,21,"2,540"
18/03/2023,22,"1,534"
18/03/2023,23,"0,592"
18/03/2023,24,"0,211"
19/03/2023,1,"0,588"
19/03/2023,2,"0,208"
19/03/2023,3,"0,544"
19/03/2023,4,"0,203"
19/03/2023,5,"0,509"
19/03/2023,6,"0,387"
19/03/2023,7,"0,530"
19/03/2023,8,"0,456"
19/03/2023,9,"0,290"
19/03/2023,10,"1,317"
19/03/2023,11,"0,633"
19/03/2023,12,"0,538"
19/03/2023,13,"0,180"
19/03/2023,14,"0,117"
19/03/2023,15,"0,118"
19/03/2023,16,"0,104"
19/03/2023,17,"0,115"
19/03/2023,18,"0,314"
19/03/2023,19,"0,304"
19/03/2023,20,"0,265"
19/03/2023,21,"1,102"
19/03/2023,22,"0,286"
19/03/2023,23,"1,170"
19/03/2023,24,"0,388"
20/03/2023,1,"0,145"
20/03/2023,2,"0,106"
20/03/2023,3,"0,084"
20/03/2023,4,"0,109"
20/03/2023,5,"0,090"
20/03/2023,6,"0,391"
20/03/2023,7,"0,347"
20/03/2023,8,"0,136"
20/03/2023,9,"0,111"
20/03/2023,10,"0,085"
20/03/2023,11,"0,076"
20/03/2023,12,"0,082"
20/03/2023,13,"0,105"
20/03/2023,14,"0,079"
20/03/2023,15,"0,082"
20/03/2023,16,"0,083"
20/03/2023,17,"0,090"
20/03/2023,18,"0,411"
20/03/2023,19,"0,144"
20/03/2023,20,"0,166"
20/03/2023,21,"0,503"
20/03/2023,22,"0,391"
20/03/2023,23,"2,354"
20/03/2023,24,"0,213"
21/03/2023,1,"0,145"
21/03/2023,2,"0,114"
21/03/2023,3,"0,107"
21/03/2023,4,"0,107"
21/03/2023,5,"0,091"
21/03/2023,6,"0,294"
21/03/2023,7,"1,003"
21/03/2023,8,"0,135"
21/03/2023,9,"0,082"
21/03/2023,10,"0,080"
21/03/2023,11,"0,084"
21/03/2023,12,"0,083"
21/03/2023,13,"0,083"
21/03/2023,14,"0,080"
21/03/2023,15,"0,080"
21/03/2023,16,"0,081"
21/03/2023,17,"0,128"
21/03/2023,18,"0,079"
21/03/2023,19,"0,193"
21/03/2023,20,"0,170"
21/03/2023,21,"0,471"
21/03/2023,22,"0,309"
21/03/2023,23,"0,247"
21/03/2023,24,"0,130"
22/03/2023,1,"0,174"
22/03/2023,2,"0,083"
22/03/2023,3,"0,107"
22/03/2023,4,"0,079"
22/03/2023,5,"0,109"
22/03/2023,6,"1,113"
22/03/2023,7,"0,089"
22/03/2023,8,"0,779"
22/03/2023,9,"0,152"
22/03/2023,10,"0,212"
22/03/2023,11,"0,130"
22/03/2023,12,"0,136"
22/03/2023,13,"0,413"
22/03/2023,14,"0,136"
22/03/2023,15,"0,142"
22/03/2023,16,"0,146"
22/03/2023,17,"0,148"
22/03/2023,18,"0,131"
22/03/2023,19,"0,245"
22/03/2023,20,"0,215"
22/03/2023,21,"0,363"
22/03/2023,22,"0,196"
22/03/2023,23,"0,138"
22/03/2023,24,"0,103"
23/03/2023,1,"0,148"
23/03/2023,2,"0,123"
23/03/2023,3,"0,099"
23/03/2023,4,"0,099"
23/03/2023,5,"0,107"
23/03/2023,6,"0,129"
23/03/2023,7,"0,225"
23/03/2023,8,"0,140"
23/03/2023,9,"0,132"
23/03/2023,10,"0,127"
23/03/2023,11,"0,503"
23/03/2023,12,"0,127"
23/03/2023,13,"0,135"
23/03/2023,14,"0,334"
23/03/2023,15,"0,102"
23/03/2023,16,"0,133"
23/03/2023,17,"0,192"
23/03/2023,18,"0,131"
23/03/2023,19,"0,168"
23/03/2023,20,"0,238"
23/03/2023,21,"0,442"
23/03/2023,22,"0,232"
23/03/2023,23,"0,499"
23/03/2023,24,"1,239"
24/03/2023,1,"0,161"
24/03/2023,2,"0,212"
24/03/2023,3,"0,119"
24/03/2023,4,"0,107"
24/03/2023,5,"0,081"
24/03/2023,6,"0,119"
24/03/2023,7,"0,201"
24/03/2023,8,"0,138"
24/03/2023,9,"0,142"
24/03/2023,10,"0,180"
24/03/2023,11,"0,142"
24/03/2023,12,"0,150"
24/03/2023,13,"0,151"
24/03/2023,14,"0,145"
24/03/2023,15,"0,170"
24/03/2023,16,"1,176"
24/03/2023,17,"0,646"
24/03/2023,18,"0,156"
24/03/2023,19,"0,155"
24/03/2023,20,"0,152"
24/03/2023,21,"0,156"
24/03/2023,22,"0,470"
24/03/2023,23,"0,228"
24/03/2023,24,"0,199"
25/03/2023,1,"0,097"
25/03/2023,2,"0,146"
25/03/2023,3,"0,104"
25/03/2023,4,"0,083"
25/03/2023,5,"0,053"
25/03/2023,6,"0,085"
25/03/2023,7,"0,084"
25/03/2023,8,"0,076"
25/03/2023,9,"0,216"
25/03/2023,10,"0,098"
25/03/2023,11,"0,101"
25/03/2023,12,"0,055"
25/03/2023,13,"0,065"
25/03/2023,14,"0,082"
25/03/2023,15,"0,093"
25/03/2023,16,"0,082"
25/03/2023,17,"0,084"
25/03/2023,18,"0,082"
25/03/2023,19,"0,074"
25/03/2023,20,"0,202"
25/03/2023,21,"0,250"
25/03/2023,22,"0,992"
25/03/2023,23,"0,604"
25/03/2023,24,"0,205"
26/03/2023,1,"0,140"
26/03/2023,2,"0,149"
26/03/2023,3,"0,115"
26/03/2023,4,"0,113"
26/03/2023,5,"0,091"
26/03/2023,6,"0,151"
26/03/2023,7,"0,101"
26/03/2023,8,"0,117"
26/03/2023,9,"0,094"
26/03/2023,10,"0,150"
26/03/2023,11,"0,795"
26/03/2023,12,"0,241"
26/03/2023,13,"0,864"
26/03/2023,14,"0,146"
26/03/2023,15,"0,086"
26/03/2023,16,"0,322"
26/03/2023,17,"0,510"
26/03/2023,18,"0,251"
26/03/2023,19,"0,679"
26/03/2023,20,"0,619"
26/03/2023,21,"1,008"
26/03/2023,22,"0,482"
26/03/2023,23,"1,699"
27/03/2023,1,"0,158"
27/03/2023,2,"0,210"
27/03/2023,3,"0,126"
27/03/2023,4,"0,088"
27/03/2023,5,"0,113"
27/03/2023,6,"0,078"
27/03/2023,7,"0,284"
27/03/2023,8,"0,104"
27/03/2023,9,"0,145"
27/03/2023,10,"0,100"
27/03/2023,11,"0,080"
27/03/2023,12,"0,085"
27/03/2023,13,"0,078"
27/03/2023,14,"0,055"
27/03/2023,15,"0,087"
27/03/2023,16,"0,079"
27/03/2023,17,"0,100"
27/03/2023,18,"0,095"
27/03/2023,19,"0,113"
27/03/2023,20,"0,076"
27/03/2023,21,"0,298"
27/03/2023,22,"0,538"
27/03/2023,23,"0,185"
27/03/2023,24,"0,104"
28/03/2023,1,"0,093"
28/03/2023,2,"0,095"
28/03/2023,3,"0,123"
28/03/2023,4,"0,112"
28/03/2023,5,"0,082"
28/03/2023,6,"0,082"
28/03/2023,7,"0,228"
28/03/2023,8,"0,104"
28/03/2023,9,"0,084"
28/03/2023,10,"0,077"
28/03/2023,11,"0,080"
28/03/2023,12,"0,060"
28/03/2023,13,"0,079"
28/03/2023,14,"0,075"
28/03/2023,15,"0,079"
28/03/2023,16,"0,083"
28/03/2023,17,"0,146"
28/03/2023,18,"0,139"
28/03/2023,19,"0,153"
28/03/2023,20,"0,269"
28/03/2023,21,"1,216"
28/03/2023,22,"0,432"
28/03/2023,23,"0,178"
28/03/2023,24,"0,091"
29/03/2023,1,"0,084"
29/03/2023,2,"0,111"
29/03/2023,3,"0,133"
29/03/2023,4,"0,154"
29/03/2023,5,"0,165"
29/03/2023,6,"0,319"
29/03/2023,7,"0,253"
29/03/2023,8,"0,296"
29/03/2023,9,"0,387"
29/03/2023,10,"0,154"
29/03/2023,11,"0,377"
29/03/2023,12,"0,235"
29/03/2023,13,"0,456"
29/03/2023,14,"0,263"
29/03/2023,15,"0,139"
29/03/2023,16,"0,136"
29/03/2023,17,"0,111"
29/03/2023,18,"0,132"
29/03/2023,19,"0,114"
29/03/2023,20,"0,164"
29/03/2023,21,"0,317"
29/03/2023,22,"0,529"
29/03/2023,23,"0,248"
29/03/2023,24,"1,121"
30/03/2023,1,"1,067"
30/03/2023,2,"0,142"
30/03/2023,3,"0,110"
30/03/2023,4,"0,160"
30/03/2023,5,"0,138"
30/03/2023,6,"0,105"
30/03/2023,7,"0,136"
30/03/2023,8,"0,356"
30/03/2023,9,"0,202"
30/03/2023,10,"0,173"
30/03/2023,11,"0,133"
30/03/2023,12,"0,199"
30/03/2023,13,"0,180"
30/03/2023,14,"0,210"
30/03/2023,15,"0,673"
30/03/2023,16,"0,223"
30/03/2023,17,"0,145"
30/03/2023,18,"0,145"
30/03/2023,19,"0,121"
30/03/2023,20,"0,111"
30/03/2023,21,"0,432"
30/03/2023,22,"0,161"
30/03/2023,23,"0,132"
30/03/2023,24,"0,333"
31/03/2023,1,"0,151"
31/03/2023,2,"0,112"
31/03/2023,3,"0,107"
31/03/2023,4,"0,109"
31/03/2023,5,"0,161"
31/03/2023,6,"0,097"
31/03/2023,7,"0,089"
31/03/2023,8,"0,353"
31/03/2023,9,"0,270"
31/03/2023,10,"0,165"
31/03/2023,11,"0,201"
31/03/2023,12,"0,139"
31/03/2023,13,"0,132"
31/03/2023,14,"0,129"
31/03/2023,15,"0,081"
31/03/2023,16,"0,373"
31/03/2023,17,"0,243"
31/03/2023,18,"0,140"
31/03/2023,19,"0,247"
31/03/2023,20,"0,129"
31/03/2023,21,"0,147"
31/03/2023,22,"0,463"
31/03/2023,23,"1,018"
31/03/2023,24,"0,344"
01/04/2023,1,"0,314"
01/04/2023,2,"0,281"
01/04/2023,3,"0,305"
01/04/2023,4,"0,122"
01/04/2023,5,"0,090"
01/04/2023,6,"0,084"
01/04/2023,7,"0,081"
01/04/2023,8,"0,083"
01/04/2023,9,"0,083"
01/04/2023,10,"0,086"
01/04/2023,11,"0,206"
01/04/2023,12,"0,175"
01/04/2023,13,"0,171"
01/04/2023,14,"0,745"
01/04/2023,15,"1,437"
01/04/2023,16,"0,697"
01/04/2023,17,"0,795"
01/04/2023,18,"1,002"
01/04/2023,19,"0,368"
01/04/2023,20,"0,248"
01/04/2023,21,"1,035"
01/04/2023,22,"0,357"
01/04/2023,23,"0,263"
01/04/2023,24,"0,267"
02/04/2023,1,"0,214"
02/04/2023,2,"0,119"
02/04/2023,3,"0,084"
02/04/2023,4,"0,091"
02/04/2023,5,"0,083"
02/04/2023,6,"0,088"
02/04/2023,7,"0,088"
02/04/2023,8,"0,092"
02/04/2023,9,"0,097"
02/04/2023,10,"0,139"
02/04/2023,11,"1,122"
02/04/2023,12,"0,250"
02/04/2023,13,"0,152"
02/04/2023,14,"0,213"
02/04/2023,15,"0,111"
02/04/2023,16,"0,114"
02/04/2023,17,"0,177"
02/04/2023,18,"0,114"
02/04/2023,19,"0,084"
02/04/2023,20,"0,144"
02/04/2023,21,"0,185"
02/04/2023,22,"0,220"
02/04/2023,23,"0,292"
02/04/2023,24,"0,455"
03/04/2023,1,"0,180"
03/04/2023,2,"0,124"
03/04/2023,3,"0,090"
03/04/2023,4,"0,094"
03/04/2023,5,"0,125"
03/04/2023,6,"0,108"
03/04/2023,7,"0,229"
03/04/2023,8,"0,124"
03/04/2023,9,"0,181"
03/04/2023,10,"0,434"
03/04/2023,11,"0,370"
03/04/2023,12,"0,173"
03/04/2023,13,"0,139"
03/04/2023,14,"0,185"
03/04/2023,15,"0,150"
03/04/2023,16,"0,152"
03/04/2023,17,"0,288"
03/04/2023,18,"0,215"
03/04/2023,19,"0,098"
03/04/2023,20,"0,096"
03/04/2023,21,"0,104"
03/04/2023,22,"0,097"
03/04/2023,23,"0,093"
03/04/2023,24,"0,102"
04/04/2023,1,"0,099"
04/04/2023,2,"0,088"
04/04/2023,3,"0,058"
04/04/2023,4,"0,108"
04/04/2023,5,"0,109"
04/04/2023,6,"0,498"
04/04/2023,7,"0,243"
04/04/2023,8,"0,181"
04/04/2023,9,"0,272"
04/04/2023,10,"0,148"
04/04/2023,11,"0,463"
04/04/2023,12,"0,143"
04/04/2023,13,"0,136"
04/04/2023,14,"0,145"
04/04/2023,15,"0,371"
04/04/2023,16,"0,164"
04/04/2023,17,"0,259"
04/04/2023,18,"0,294"
04/04/2023,19,"0,116"
04/04/2023,20,"0,086"
04/04/2023,21,"0,435"
04/04/2023,22,"0,236"
04/04/2023,23,"1,236"
04/04/2023,24,"0,258"
05/04/2023,1,"0,136"
05/04/2023,2,"0,111"
05/04/2023,3,"0,091"
05/04/2023,4,"0,109"
05/04/2023,5,"0,091"
05/04/2023,6,"1,118"
05/04/2023,7,"0,116"
05/04/2023,8,"0,697"
05/04/2023,9,"0,467"
05/04/2023,10,"0,157"
05/04/2023,11,"0,704"
05/04/2023,12,"1,824"
05/04/2023,13,"0,422"
05/04/2023,14,"0,153"
05/04/2023,15,"0,165"
05/04/2023,16,"0,130"
05/04/2023,17,"0,132"
05/04/2023,18,"0,133"
05/04/2023,19,"0,107"
05/04/2023,20,"0,101"
05/04/2023,21,"0,285"
05/04/2023,22,"0,323"
05/04/2023,23,"1,187"
05/04/2023,24,"0,498"
06/04/2023,1,"0,174"
06/04/2023,2,"0,130"
06/04/2023,3,"0,115"
06/04/2023,4,"0,100"
06/04/2023,5,"0,124"
06/04/2023,6,"0,321"
06/04/2023,7,"0,317"
06/04/2023,8,"0,406"
06/04/2023,9,"0,138"
06/04/2023,10,"0,175"
06/04/2023,11,"0,199"
06/04/2023,12,"0,133"
06/04/2023,13,"0,147"
06/04/2023,14,"0,160"
06/04/2023,15,"0,176"
06/04/2023,16,"0,864"
06/04/2023,17,"0,494"
06/04/2023,18,"0,071"
06/04/2023,19,"0,501"
06/04/2023,20,"0,673"
06/04/2023,21,"0,773"
06/04/2023,22,"0,993"
06/04/2023,23,"0,508"
06/04/2023,24,"0,254"
07/04/2023,1,"0,202"
07/04/2023,2,"0,147"
07/04/2023,3,"0,195"
07/04/2023,4,"0,138"
07/04/2023,5,"0,416"
07/04/2023,6,"0,272"
07/04/2023,7,"1,286"
07/04/2023,8,"1,104"
07/04/2023,9,"0,672"
07/04/2023,10,"0,376"
07/04/2023,11,"0,597"
07/04/2023,12,"0,489"
07/04/2023,13,"0,172"
07/04/2023,14,"0,125"
07/04/2023,15,"0,123"
07/04/2023,16,"0,094"
07/04/2023,17,"0,119"
07/04/2023,18,"0,085"
07/04/2023,19,"0,242"
07/04/2023,20,"0,247"
07/04/2023,21,"0,436"
07/04/2023,22,"0,273"
07/04/2023,23,"0,273"
07/04/2023,24,"0,283"
08/04/2023,1,"0,142"
08/04/2023,2,"0,159"
08/04/2023,3,"0,118"
08/04/2023,4,"0,118"
08/04/2023,5,"0,099"
08/04/2023,6,"0,153"
08/04/2023,7,"0,128"
08/04/2023,8,"0,537"
08/04/2023,9,"1,667"
08/04/2023,10,"1,131"
08/04/2023,11,"0,952"
08/04/2023,12,"0,232"
08/04/2023,13,"0,242"
08/04/2023,14,"0,265"
08/04/2023,15,"0,676"
08/04/2023,16,"0,278"
08/04/2023,17,"0,153"
08/04/2023,18,"0,133"
08/04/2023,19,"0,158"
08/04/2023,20,"0,177"
08/04/2023,21,"0,169"
08/04/2023,22,"0,232"
08/04/2023,23,"0,371"
08/04/2023,24,"0,234"
09/04/2023,1,"0,097"
09/04/2023,2,"0,082"
09/04/2023,3,"0,081"
09/04/2023,4,"0,092"
09/04/2023,5,"0,091"
09/04/2023,6,"0,092"
09/04/2023,7,"0,131"
09/04/2023,8,"0,082"
09/04/2023,9,"0,173"
09/04/2023,10,"0,162"
09/04/2023,11,"0,345"
09/04/2023,12,"0,124"
09/04/2023,13,"0,095"
09/04/2023,14,"0,087"
09/04/2023,15,"0,118"
09/04/2023,16,"0,189"
09/04/2023,17,"0,161"
09/04/2023,18,"0,228"
09/04/2023,19,"0,219"
09/04/2023,20,"0,243"
09/04/2023,21,"0,930"
09/04/2023,22,"0,197"
09/04/2023,23,"0,176"
09/04/2023,24,"0,192"
10/04/2023,1,"0,123"
10/04/2023,2,"0,091"
10/04/2023,3,"0,083"
10/04/2023,4,"0,056"
10/04/2023,5,"0,089"
10/04/2023,6,"0,086"
10/04/2023,7,"0,080"
10/04/2023,8,"0,080"
10/04/2023,9,"0,084"
10/04/2023,10,"0,094"
10/04/2023,11,"0,628"
10/04/2023,12,"1,074"
10/04/2023,13,"1,726"
10/04/2023,14,"1,227"
10/04/2023,15,"0,455"
10/04/2023,16,"0,655"
10/04/2023,17,"1,942"
10/04/2023,18,"0,225"
10/04/2023,19,"0,154"
10/04/2023,20,"0,186"
10/04/2023,21,"0,136"
10/04/2023,22,"0,804"
10/04/2023,23,"0,235"
10/04/2023,24,"0,287"
11/04/2023,1,"0,201"
11/04/2023,2,"0,095"
11/04/2023,3,"0,111"
11/04/2023,4,"0,137"
11/04/2023,5,"0,090"
11/04/2023,6,"0,081"
11/04/2023,7,"0,270"
11/04/2023,8,"0,105"
11/04/2023,9,"0,086"
11/04/2023,10,"0,078"
11/04/2023,11,"0,078"
11/04/2023,12,"0,082"
11/04/2023,13,"0,085"
11/04/2023,14,"0,055"
11/04/2023,15,"0,083"
11/04/2023,16,"0,086"
11/04/2023,17,"0,092"
11/04/2023,18,"0,144"
11/04/2023,19,"0,088"
11/04/2023,20,"0,122"
11/04/2023,21,"0,245"
11/04/2023,22,"0,429"
11/04/2023,23,"0,178"
11/04/2023,24,"0,154"
12/04/2023,1,"0,105"
12/04/2023,2,"0,081"
12/04/2023,3,"0,081"
12/04/2023,4,"0,086"
12/04/2023,5,"0,097"
12/04/2023,6,"0,098"
12/04/2023,7,"0,264"
12/04/2023,8,"0,110"
12/04/2023,9,"0,133"
12/04/2023,10,"0,104"
12/04/2023,11,"0,126"
12/04/2023,12,"0,130"
12/04/2023,13,"0,129"
12/04/2023,14,"0,539"
12/04/2023,15,"0,192"
12/04/2023,16,"0,154"
12/04/2023,17,"0,247"
12/04/2023,18,"0,224"
12/04/2023,19,"0,155"
12/04/2023,20,"0,097"
12/04/2023,21,"0,288"
12/04/2023,22,"0,232"
12/04/2023,23,"0,623"
12/04/2023,24,"0,271"
13/04/2023,1,"0,136"
13/04/2023,2,"0,093"
13/04/2023,3,"0,110"
13/04/2023,4,"0,085"
13/04/2023,5,"0,082"
13/04/2023,6,"0,112"
13/04/2023,7,"0,233"
13/04/2023,8,"0,149"
13/04/2023,9,"0,131"
13/04/2023,10,"0,146"
13/04/2023,11,"0,138"
13/04/2023,12,"0,128"
13/04/2023,13,"0,148"
13/04/2023,14,"0,214"
13/04/2023,15,"0,142"
13/04/2023,16,"0,227"
13/04/2023,17,"0,213"
13/04/2023,18,"0,118"
13/04/2023,19,"0,275"
13/04/2023,20,"0,165"
13/04/2023,21,"0,158"
13/04/2023,22,"0,439"
13/04/2023,23,"0,266"
13/04/2023,24,"0,196"
14/04/2023,1,"0,110"
14/04/2023,2,"0,086"
14/04/2023,3,"0,104"
14/04/2023,4,"0,087"
14/04/2023,5,"0,083"
14/04/2023,6,"0,085"
14/04/2023,7,"0,084"
14/04/2023,8,"0,316"
14/04/2023,9,"0,171"
14/04/2023,10,"0,331"
14/04/2023,11,"0,128"
14/04/2023,12,"0,150"
14/04/2023,13,"0,155"
14/04/2023,14,"0,783"
14/04/2023,15,"0,194"
14/04/2023,16,"0,287"
14/04/2023,17,"0,777"
14/04/2023,18,"0,216"
14/04/2023,19,"0,219"
14/04/2023,20,"0,123"
14/04/2023,21,"1,274"
14/04/2023,22,"2,194"
14/04/2023,23,"0,638"
14/04/2023,24,"0,321"
15/04/2023,1,"0,338"
15/04/2023,2,"0,127"
15/04/2023,3,"0,097"
15/04/2023,4,"0,121"
15/04/2023,5,"0,156"
15/04/2023,6,"0,106"
15/04/2023,7,"0,090"
15/04/2023,8,"0,505"
15/04/2023,9,"0,186"
15/04/2023,10,"0,110"
15/04/2023,11,"0,295"
15/04/2023,12,"0,176"
15/04/2023,13,"0,167"
15/04/2023,14,"0,142"
15/04/2023,15,"0,138"
15/04/2023,16,"0,209"
15/04/2023,17,"0,230"
15/04/2023,18,"0,153"
15/04/2023,19,"0,109"
15/04/2023,20,"0,120"
15/04/2023,21,"0,119"
15/04/2023,22,"1,040"
15/04/2023,23,"0,664"
15/04/2023,24,"0,221"
16/04/2023,1,"0,171"
16/04/2023,2,"0,142"
16/04/2023,3,"0,082"
16/04/2023,4,"0,085"
16/04/2023,5,"0,105"
16/04/2023,6,"0,075"
16/04/2023,7,"0,084"
16/04/2023,8,"0,078"
16/04/2023,9,"0,078"
16/04/2023,10,"0,266"
16/04/2023,11,"0,527"
16/04/2023,12,"0,158"
16/04/2023,13,"0,114"
16/04/2023,14,"0,113"
16/04/2023,15,"1,092"
16/04/2023,16,"1,636"
16/04/2023,17,"0,886"
16/04/2023,18,"0,309"
16/04/2023,19,"0,241"
16/04/2023,20,"0,260"
16/04/2023,21,"0,248"
16/04/2023,22,"0,878"
16/04/2023,23,"0,601"
16/04/2023,24,"0,870"
17/04/2023,1,"0,165"
17/04/2023,2,"0,125"
17/04/2023,3,"0,086"
17/04/2023,4,"0,104"
17/04/2023,5,"0,079"
17/04/2023,6,"0,077"
17/04/2023,7,"0,326"
17/04/2023,8,"0,097"
17/04/2023,9,"0,095"
17/04/2023,10,"0,072"
17/04/2023,11,"0,074"
17/04/2023,12,"0,079"
17/04/2023,13,"0,079"
17/04/2023,14,"0,074"
17/04/2023,15,"0,073"
17/04/2023,16,"0,159"
17/04/2023,17,"0,148"
17/04/2023,18,"0,143"
17/04/2023,19,"0,178"
17/04/2023,20,"0,282"
