Fecha,Hora,AE_kWh
12/11/2023,17,"0,073"
12/11/2023,18,"0,773"
12/11/2023,19,"1,705"
12/11/2023,20,"1,186"
12/11/2023,21,"0,854"
12/11/2023,22,"0,550"
12/11/2023,23,"0,359"
12/11/2023,24,"0,139"
13/11/2023,1,"0,105"
13/11/2023,2,"0,071"
13/11/2023,3,"0,100"
13/11/2023,4,"0,079"
13/11/2023,5,"0,093"
13/11/2023,6,"0,077"
13/11/2023,7,"0,080"
13/11/2023,8,"0,113"
13/11/2023,9,"0,079"
13/11/2023,10,"0,108"
13/11/2023,11,"1,543"
13/11/2023,12,"0,234"
13/11/2023,13,"0,165"
13/11/2023,14,"0,585"
13/11/2023,15,"0,210"
13/11/2023,16,"0,151"
13/11/2023,17,"0,113"
13/11/2023,18,"0,107"
13/11/2023,19,"0,099"
13/11/2023,20,"0,092"
13/11/2023,21,"0,081"
13/11/2023,22,"0,493"
13/11/2023,23,"0,186"
13/11/2023,24,"0,108"
14/11/2023,1,"0,077"
14/11/2023,2,"0,105"
14/11/2023,3,"0,159"
14/11/2023,4,"0,087"
14/11/2023,5,"0,250"
14/11/2023,6,"0,077"
14/11/2023,7,"0,217"
14/11/2023,8,"0,113"
14/11/2023,9,"0,140"
14/11/2023,10,"0,152"
14/11/2023,11,"0,073"
14/11/2023,12,"0,117"
14/11/2023,13,"0,072"
14/11/2023,14,"0,079"
14/11/2023,15,"0,311"
14/11/2023,16,"0,411"
14/11/2023,17,"0,394"
14/11/2023,18,"0,109"
14/11/2023,19,"0,105"
14/11/2023,20,"0,087"
14/11/2023,21,"0,394"
14/11/2023,22,"0,551"
14/11/2023,23,"0,968"
14/11/2023,24,"1,166"
15/11/2023,1,"0,161"
15/11/2023,2,"0,185"
15/11/2023,3,"0,116"
15/11/2023,4,"0,108"
15/11/2023,5,"0,087"
15/11/2023,6,"0,106"
15/11/2023,7,"0,117"
15/11/2023,8,"0,132"
15/11/2023,9,"0,082"
15/11/2023,10,"0,261"
15/11/2023,11,"0,076"
15/11/2023,12,"0,120"
15/11/2023,13,"0,841"
15/11/2023,14,"0,277"
15/11/2023,15,"0,134"
15/11/2023,16,"0,128"
15/11/2023,17,"0,125"
15/11/2023,18,"0,111"
15/11/2023,19,"0,121"
15/11/2023,20,"0,091"
15/11/2023,21,"0,176"
15/11/2023,22,"0,177"
15/11/2023,23,"0,126"
15/11/2023,24,"0,096"
16/11/2023,1,"0,085"
16/11/2023,2,"0,103"
16/11/2023,3,"0,103"
16/11/2023,4,"0,129"
16/11/2023,5,"0,078"
16/11/2023,6,"0,094"
16/11/2023,7,"0,249"
16/11/2023,8,"0,085"
16/11/2023,9,"0,381"
16/11/2023,10,"0,138"
16/11/2023,11,"0,397"
16/11/2023,12,"0,144"
16/11/2023,13,"0,092"
16/11/2023,14,"0,105"
16/11/2023,15,"0,171"
16/11/2023,16,"0,399"
16/11/2023,17,"0,594"
16/11/2023,18,"0,170"
16/11/2023,19,"0,121"
16/11/2023,20,"0,108"
16/11/2023,21,"0,130"
16/11/2023,22,"0,443"
16/11/2023,23,"0,169"
16/11/2023,24,"1,000"
17/11/2023,1,"0,232"
17/11/2023,2,"0,122"
17/11/2023,3,"0,108"
17/11/2023,4,"0,155"
17/11/2023,5,"0,099"
17/11/2023,6,"0,109"
17/11/2023,7,"0,148"
17/11/2023,8,"0,954"
17/11/2023,9,"1,907"
17/11/2023,10,"1,926"
17/11/2023,11,"0,874"
17/11/2023,12,"0,271"
17/11/2023,13,"1,331"
17/11/2023,14,"0,950"
17/11/2023,15,"0,157"
17/11/2023,16,"1,603"
17/11/2023,17,"1,111"
17/11/2023,18,"0,929"
17/11/2023,19,"0,278"
17/11/2023,20,"0,188"
17/11/2023,21,"0,189"
17/11/2023,22,"1,921"
17/11/2023,23,"0,474"
17/11/2023,24,"0,171"
18/11/2023,1,"0,144"
18/11/2023,2,"0,133"
18/11/2023,3,"0,155"
18/11/2023,4,"0,249"
18/11/2023,5,"0,275"
18/11/2023,6,"0,185"
18/11/2023,7,"0,487"
18/11/2023,8,"0,231"
18/11/2023,9,"0,405"
18/11/2023,10,"0,940"
18/11/2023,11,"0,687"
18/11/2023,12,"0,147"
18/11/2023,13,"0,147"
18/11/2023,14,"1,053"
18/11/2023,15,"0,767"
18/11/2023,16,"0,497"
18/11/2023,17,"0,116"
18/11/2023,18,"0,131"
18/11/2023,19,"0,115"
18/11/2023,20,"0,099"
18/11/2023,21,"0,095"
18/11/2023,22,"0,078"
18/11/2023,23,"0,135"
18/11/2023,24,"0,099"
19/11/2023,1,"0,116"
19/11/2023,2,"0,097"
19/11/2023,3,"0,076"
19/11/2023,4,"0,073"
19/11/2023,5,"0,078"
19/11/2023,6,"0,071"
19/11/2023,7,"0,072"
19/11/2023,8,"0,078"
19/11/2023,9,"0,074"
19/11/2023,10,"0,326"
19/11/2023,11,"0,200"
19/11/2023,12,"0,662"
19/11/2023,13,"0,563"
19/11/2023,14,"0,244"
19/11/2023,15,"0,112"
19/11/2023,16,"0,101"
19/11/2023,17,"0,103"
19/11/2023,18,"0,071"
19/11/2023,19,"0,099"
19/11/2023,20,"0,081"
19/11/2023,21,"1,016"
19/11/2023,22,"0,098"
19/11/2023,23,"1,622"
19/11/2023,24,"0,523"
20/11/2023,1,"0,134"
20/11/2023,2,"0,108"
20/11/2023,3,"0,140"
20/11/2023,4,"0,123"
20/11/2023,5,"0,192"
20/11/2023,6,"0,248"
20/11/2023,7,"1,140"
20/11/2023,8,"0,309"
20/11/2023,9,"0,415"
20/11/2023,10,"0,662"
20/11/2023,11,"0,114"
20/11/2023,12,"0,347"
20/11/2023,13,"1,142"
20/11/2023,14,"1,325"
20/11/2023,15,"0,454"
20/11/2023,16,"1,154"
20/11/2023,17,"0,275"
20/11/2023,18,"1,882"
20/11/2023,19,"0,773"
20/11/2023,20,"0,122"
20/11/2023,21,"0,131"
20/11/2023,22,"0,993"
20/11/2023,23,"0,131"
20/11/2023,24,"0,161"
21/11/2023,1,"0,145"
21/11/2023,2,"0,086"
21/11/2023,3,"0,108"
21/11/2023,4,"0,088"
21/11/2023,5,"0,086"
21/11/2023,6,"0,110"
21/11/2023,7,"0,973"
21/11/2023,8,"0,447"
21/11/2023,9,"0,143"
21/11/2023,10,"0,603"
21/11/2023,11,"0,149"
21/11/2023,12,"0,208"
21/11/2023,13,"0,320"
21/11/2023,14,"0,506"
21/11/2023,15,"0,353"
21/11/2023,16,"1,298"
21/11/2023,17,"0,636"
21/11/2023,18,"0,607"
21/11/2023,19,"0,121"
21/11/2023,20,"0,109"
21/11/2023,21,"1,531"
21/11/2023,22,"0,315"
21/11/2023,23,"0,330"
21/11/2023,24,"1,654"
22/11/2023,1,"0,440"
22/11/2023,2,"0,228"
22/11/2023,3,"0,235"
22/11/2023,4,"0,247"
22/11/2023,5,"0,510"
22/11/2023,6,"0,251"
22/11/2023,7,"1,755"
22/11/2023,8,"0,649"
22/11/2023,9,"1,123"
22/11/2023,10,"0,451"
22/11/2023,11,"0,175"
22/11/2023,12,"1,236"
22/11/2023,13,"0,293"
22/11/2023,14,"0,518"
22/11/2023,15,"0,621"
22/11/2023,16,"0,599"
22/11/2023,17,"0,765"
22/11/2023,18,"1,055"
22/11/2023,19,"0,091"
22/11/2023,20,"0,083"
22/11/2023,21,"1,253"
22/11/2023,22,"0,305"
22/11/2023,23,"1,716"
22/11/2023,24,"1,541"
23/11/2023,1,"0,183"
23/11/2023,2,"0,762"
23/11/2023,3,"0,224"
23/11/2023,4,"0,750"
23/11/2023,5,"0,258"
23/11/2023,6,"0,785"
23/11/2023,7,"1,778"
23/11/2023,8,"1,373"
23/11/2023,9,"1,595"
23/11/2023,10,"1,281"
23/11/2023,11,"1,572"
23/11/2023,12,"1,851"
23/11/2023,13,"0,476"
23/11/2023,14,"0,660"
23/11/2023,15,"0,935"
23/11/2023,16,"1,008"
23/11/2023,17,"1,557"
23/11/2023,18,"0,613"
23/11/2023,19,"0,279"
23/11/2023,20,"0,116"
23/11/2023,21,"0,115"
23/11/2023,22,"0,100"
23/11/2023,23,"0,095"
23/11/2023,24,"0,886"
24/11/2023,1,"0,884"
24/11/2023,2,"0,860"
24/11/2023,3,"0,885"
24/11/2023,4,"0,930"
24/11/2023,5,"0,868"
24/11/2023,6,"2,187"
24/11/2023,7,"2,624"
24/11/2023,8,"2,385"
24/11/2023,9,"0,082"
24/11/2023,10,"0,078"
24/11/2023,11,"0,221"
24/11/2023,12,"1,081"
24/11/2023,13,"0,374"
24/11/2023,14,"0,600"
24/11/2023,15,"2,048"
24/11/2023,16,"1,781"
24/11/2023,17,"0,432"
24/11/2023,18,"0,343"
24/11/2023,19,"0,520"
24/11/2023,20,"1,572"
24/11/2023,21,"1,037"
24/11/2023,22,"0,636"
24/11/2023,23,"1,078"
24/11/2023,24,"1,179"
25/11/2023,1,"1,246"
25/11/2023,2,"0,775"
25/11/2023,3,"1,072"
25/11/2023,4,"0,390"
25/11/2023,5,"0,863"
25/11/2023,6,"0,443"
25/11/2023,7,"0,812"
25/11/2023,8,"1,852"
25/11/2023,9,"1,155"
25/11/2023,10,"1,213"
25/11/2023,11,"0,712"
25/11/2023,12,"0,355"
25/11/2023,13,"0,296"
25/11/2023,14,"0,567"
25/11/2023,15,"0,374"
25/11/2023,16,"1,199"
25/11/2023,17,"1,137"
25/11/2023,18,"0,695"
25/11/2023,19,"0,128"
25/11/2023,20,"0,113"
25/11/2023,21,"0,202"
25/11/2023,22,"1,830"
25/11/2023,23,"0,345"
25/11/2023,24,"3,244"
26/11/2023,1,"0,340"
26/11/2023,2,"0,771"
26/11/2023,3,"0,312"
26/11/2023,4,"0,771"
26/11/2023,5,"0,462"
26/11/2023,6,"0,743"
26/11/2023,7,"0,504"
26/11/2023,8,"1,844"
26/11/2023,9,"0,699"
26/11/2023,10,"0,881"
26/11/2023,11,"0,407"
26/11/2023,12,"0,181"
26/11/2023,13,"0,156"
26/11/2023,14,"1,143"
26/11/2023,15,"0,995"
26/11/2023,16,"1,687"
26/11/2023,17,"0,188"
26/11/2023,18,"0,752"
26/11/2023,19,"0,242"
26/11/2023,20,"0,828"
26/11/2023,21,"0,869"
26/11/2023,22,"0,899"
26/11/2023,23,"0,906"
26/11/2023,24,"1,893"
27/11/2023,1,"0,842"
27/11/2023,2,"0,718"
27/11/2023,3,"0,793"
27/11/2023,4,"0,734"
27/11/2023,5,"0,849"
27/11/2023,6,"1,981"
27/11/2023,7,"1,214"
27/11/2023,8,"1,198"
27/11/2023,9,"0,800"
27/11/2023,10,"0,738"
27/11/2023,11,"0,372"
27/11/2023,12,"0,335"
27/11/2023,13,"0,641"
27/11/2023,14,"0,350"
27/11/2023,15,"0,595"
27/11/2023,16,"1,566"
27/11/2023,17,"0,385"
27/11/2023,18,"0,578"
27/11/2023,19,"0,229"
27/11/2023,20,"0,100"
27/11/2023,21,"1,335"
27/11/2023,22,"2,644"
27/11/2023,23,"0,776"
27/11/2023,24,"1,036"
28/11/2023,1,"0,900"
28/11/2023,2,"0,879"
28/11/2023,3,"0,933"
28/11/2023,4,"0,882"
28/11/2023,5,"0,879"
28/11/2023,6,"2,210"
28/11/2023,7,"1,474"
28/11/2023,8,"1,590"
28/11/2023,9,"0,927"
28/11/2023,10,"1,067"
28/11/2023,11,"0,608"
28/11/2023,12,"0,504"
28/11/2023,13,"0,591"
28/11/2023,14,"0,337"
28/11/2023,15,"0,572"
28/11/2023,16,"1,526"
28/11/2023,17,"0,706"
28/11/2023,18,"0,924"
28/11/2023,19,"1,069"
28/11/2023,20,"0,789"
28/11/2023,21,"1,613"
28/11/2023,22,"1,418"
28/11/2023,23,"0,904"
28/11/2023,24,"1,300"
29/11/2023,1,"0,424"
29/11/2023,2,"0,772"
29/11/2023,3,"0,548"
29/11/2023,4,"0,699"
29/11/2023,5,"0,601"
29/11/2023,6,"1,856"
29/11/2023,7,"0,690"
29/11/2023,8,"1,115"
29/11/2023,9,"0,764"
29/11/2023,10,"0,971"
29/11/2023,11,"0,485"
29/11/2023,12,"0,679"
29/11/2023,13,"0,991"
29/11/2023,14,"1,007"
29/11/2023,15,"0,498"
29/11/2023,16,"1,456"
29/11/2023,17,"0,551"
29/11/2023,18,"0,852"
29/11/2023,19,"0,579"
29/11/2023,20,"0,549"
29/11/2023,21,"1,886"
29/11/2023,22,"0,692"
29/11/2023,23,"0,793"
29/11/2023,24,"1,086"
30/11/2023,1,"0,843"
30/11/2023,2,"0,826"
30/11/2023,3,"0,734"
30/11/2023,4,"0,783"
30/11/2023,5,"0,784"
30/11/2023,6,"2,012"
30/11/2023,7,"0,926"
30/11/2023,8,"1,667"
30/11/2023,9,"1,049"
30/11/2023,10,"0,550"
30/11/2023,11,"0,903"
30/11/2023,12,"0,318"
30/11/2023,13,"0,114"
30/11/2023,14,"0,092"
30/11/2023,15,"0,498"
30/11/2023,16,"0,267"
30/11/2023,17,"0,907"
30/11/2023,18,"0,318"
30/11/2023,19,"0,223"
30/11/2023,20,"0,111"
30/11/2023,21,"0,154"
30/11/2023,22,"0,111"
30/11/2023,23,"0,117"
30/11/2023,24,"2,421"
01/12/2023,1,"0,281"
01/12/2023,2,"0,556"
01/12/2023,3,"0,189"
01/12/2023,4,"0,511"
01/12/2023,5,"0,156"
01/12/2023,6,"0,491"
01/12/2023,7,"0,437"
01/12/2023,8,"1,281"
01/12/2023,9,"0,213"
01/12/2023,10,"0,795"
01/12/2023,11,"0,097"
01/12/2023,12,"0,694"
01/12/2023,13,"0,280"
01/12/2023,14,"0,517"
01/12/2023,15,"0,246"
01/12/2023,16,"1,477"
01/12/2023,17,"0,462"
01/12/2023,18,"0,777"
01/12/2023,19,"0,752"
01/12/2023,20,"1,595"
01/12/2023,21,"0,662"
01/12/2023,22,"1,388"
01/12/2023,23,"1,234"
01/12/2023,24,"1,921"
02/12/2023,1,"0,955"
02/12/2023,2,"0,569"
02/12/2023,3,"0,853"
02/12/2023,4,"0,653"
02/12/2023,5,"0,875"
02/12/2023,6,"0,778"
02/12/2023,7,"0,831"
02/12/2023,8,"2,232"
02/12/2023,9,"2,116"
02/12/2023,10,"1,279"
02/12/2023,11,"0,397"
02/12/2023,12,"0,445"
02/12/2023,13,"0,253"
02/12/2023,14,"0,163"
02/12/2023,15,"0,716"
02/12/2023,16,"0,780"
02/12/2023,17,"1,204"
02/12/2023,18,"1,066"
02/12/2023,19,"1,089"
02/12/2023,20,"2,163"
02/12/2023,21,"2,008"
02/12/2023,22,"2,164"
02/12/2023,23,"0,308"
02/12/2023,24,"1,142"
03/12/2023,1,"1,104"
03/12/2023,2,"1,057"
03/12/2023,3,"0,915"
03/12/2023,4,"0,911"
03/12/2023,5,"1,006"
03/12/2023,6,"0,917"
03/12/2023,7,"0,900"
03/12/2023,8,"2,234"
03/12/2023,9,"2,714"
03/12/2023,10,"1,551"
03/12/2023,11,"0,691"
03/12/2023,12,"0,211"
03/12/2023,13,"0,461"
03/12/2023,14,"0,251"
03/12/2023,15,"3,289"
03/12/2023,16,"0,570"
03/12/2023,17,"1,862"
03/12/2023,18,"1,040"
03/12/2023,19,"1,708"
03/12/2023,20,"1,132"
03/12/2023,21,"2,060"
03/12/2023,22,"0,799"
03/12/2023,23,"0,803"
03/12/2023,24,"0,443"
04/12/2023,1,"0,076"
04/12/2023,2,"0,124"
04/12/2023,3,"0,084"
04/12/2023,4,"0,147"
04/12/2023,5,"0,146"
04/12/2023,6,"1,481"
04/12/2023,7,"1,886"
04/12/2023,8,"0,700"
04/12/2023,9,"0,192"
04/12/2023,10,"0,334"
04/12/2023,11,"0,509"
04/12/2023,12,"1,167"
04/12/2023,13,"0,501"
04/12/2023,14,"0,522"
04/12/2023,15,"1,491"
04/12/2023,16,"2,263"
04/12/2023,17,"0,535"
04/12/2023,18,"1,236"
04/12/2023,19,"0,505"
04/12/2023,20,"0,165"
04/12/2023,21,"0,118"
04/12/2023,22,"2,035"
04/12/2023,23,"0,636"
04/12/2023,24,"1,100"
05/12/2023,1,"0,918"
05/12/2023,2,"0,946"
05/12/2023,3,"1,064"
05/12/2023,4,"0,973"
05/12/2023,5,"0,926"
05/12/2023,6,"1,156"
05/12/2023,7,"0,914"
05/12/2023,8,"0,480"
05/12/2023,9,"0,535"
05/12/2023,10,"0,351"
05/12/2023,11,"0,415"
05/12/2023,12,"0,901"
05/12/2023,13,"0,172"
05/12/2023,14,"0,173"
05/12/2023,15,"1,467"
05/12/2023,16,"2,481"
05/12/2023,17,"0,785"
05/12/2023,18,"0,512"
05/12/2023,19,"0,168"
05/12/2023,20,"0,224"
05/12/2023,21,"1,873"
05/12/2023,22,"1,478"
05/12/2023,23,"0,767"
05/12/2023,24,"1,506"
06/12/2023,1,"1,556"
06/12/2023,2,"1,487"
06/12/2023,3,"0,958"
06/12/2023,4,"1,036"
06/12/2023,5,"0,971"
06/12/2023,6,"1,083"
06/12/2023,7,"1,117"
06/12/2023,8,"1,036"
06/12/2023,9,"0,512"
06/12/2023,10,"0,377"
06/12/2023,11,"3,432"
06/12/2023,12,"0,180"
06/12/2023,13,"1,312"
06/12/2023,14,"1,037"
06/12/2023,15,"0,168"
06/12/2023,16,"0,129"
06/12/2023,17,"0,352"
06/12/2023,18,"0,211"
06/12/2023,19,"0,666"
06/12/2023,20,"1,237"
06/12/2023,21,"2,475"
06/12/2023,22,"2,357"
06/12/2023,23,"0,930"
06/12/2023,24,"1,260"
07/12/2023,1,"1,098"
07/12/2023,2,"1,240"
07/12/2023,3,"1,406"
07/12/2023,4,"1,074"
07/12/2023,5,"1,803"
07/12/2023,6,"1,139"
07/12/2023,7,"1,214"
07/12/2023,8,"1,276"
07/12/2023,9,"0,723"
07/12/2023,10,"1,010"
07/12/2023,11,"0,716"
07/12/2023,12,"1,096"
07/12/2023,13,"0,661"
07/12/2023,14,"0,943"
07/12/2023,15,"0,663"
07/12/2023,16,"1,994"
07/12/2023,17,"2,524"
07/12/2023,18,"0,904"
07/12/2023,19,"0,804"
07/12/2023,20,"0,196"
07/12/2023,21,"1,460"
07/12/2023,22,"2,252"
07/12/2023,23,"0,380"
07/12/2023,24,"2,262"
08/12/2023,1,"0,998"
08/12/2023,2,"0,857"
08/12/2023,3,"0,891"
08/12/2023,4,"0,829"
08/12/2023,5,"0,856"
08/12/2023,6,"0,873"
08/12/2023,7,"0,850"
08/12/2023,8,"0,086"
08/12/2023,9,"1,673"
08/12/2023,10,"1,922"
08/12/2023,11,"1,800"
08/12/2023,12,"1,584"
08/12/2023,13,"0,825"
08/12/2023,14,"0,751"
08/12/2023,15,"1,036"
08/12/2023,16,"1,404"
08/12/2023,17,"1,195"
08/12/2023,18,"1,011"
08/12/2023,19,"2,849"
08/12/2023,20,"2,690"
08/12/2023,21,"1,176"
08/12/2023,22,"0,958"
08/12/2023,23,"1,787"
08/12/2023,24,"1,976"
09/12/2023,1,"1,668"
09/12/2023,2,"1,138"
09/12/2023,3,"0,692"
09/12/2023,4,"0,857"
09/12/2023,5,"0,891"
09/12/2023,6,"0,869"
09/12/2023,7,"0,870"
09/12/2023,8,"0,858"
09/12/2023,9,"1,659"
09/12/2023,10,"2,563"
09/12/2023,11,"1,800"
09/12/2023,12,"1,253"
09/12/2023,13,"1,470"
09/12/2023,14,"0,515"
09/12/2023,15,"1,374"
09/12/2023,16,"0,417"
09/12/2023,17,"0,275"
09/12/2023,18,"0,462"
09/12/2023,19,"0,294"
09/12/2023,20,"1,262"
09/12/2023,21,"0,533"
09/12/2023,22,"1,704"
09/12/2023,23,"1,006"
09/12/2023,24,"1,956"
10/12/2023,1,"0,915"
10/12/2023,2,"0,765"
10/12/2023,3,"0,921"
10/12/2023,4,"0,817"
10/12/2023,5,"0,831"
10/12/2023,6,"0,861"
10/12/2023,7,"0,863"
10/12/2023,8,"0,851"
10/12/2023,9,"1,937"
10/12/2023,10,"2,090"
10/12/2023,11,"0,320"
10/12/2023,12,"0,594"
10/12/2023,13,"0,397"
10/12/2023,14,"0,702"
10/12/2023,15,"0,247"
10/12/2023,16,"0,557"
10/12/2023,17,"0,347"
10/12/2023,18,"0,909"
10/12/2023,19,"0,368"
10/12/2023,20,"0,767"
10/12/2023,21,"1,046"
10/12/2023,22,"1,023"
10/12/2023,23,"0,797"
10/12/2023,24,"0,912"
11/12/2023,1,"0,539"
11/12/2023,2,"0,747"
11/12/2023,3,"0,515"
11/12/2023,4,"0,776"
11/12/2023,5,"0,638"
11/12/2023,6,"0,689"
11/12/2023,7,"0,554"
11/12/2023,8,"0,094"
11/12/2023,9,"0,136"
11/12/2023,10,"0,125"
11/12/2023,11,"0,500"
11/12/2023,12,"0,241"
11/12/2023,13,"0,106"
11/12/2023,14,"0,158"
11/12/2023,15,"0,179"
11/12/2023,16,"1,718"
11/12/2023,17,"0,282"
11/12/2023,18,"0,564"
11/12/2023,19,"0,361"
11/12/2023,20,"0,256"
11/12/2023,21,"1,807"
11/12/2023,22,"0,454"
11/12/2023,23,"0,164"
11/12/2023,24,"0,948"
12/12/2023,1,"0,168"
12/12/2023,2,"0,608"
12/12/2023,3,"0,204"
12/12/2023,4,"0,703"
12/12/2023,5,"0,243"
12/12/2023,6,"0,702"
12/12/2023,7,"0,993"
12/12/2023,8,"0,079"
12/12/2023,9,"0,132"
12/12/2023,10,"1,170"
12/12/2023,11,"0,291"
12/12/2023,12,"0,807"
12/12/2023,13,"0,604"
12/12/2023,14,"0,481"
12/12/2023,15,"2,670"
12/12/2023,16,"0,397"
12/12/2023,17,"1,114"
12/12/2023,18,"0,252"
12/12/2023,19,"0,891"
12/12/2023,20,"0,235"
12/12/2023,21,"1,677"
12/12/2023,22,"0,452"
12/12/2023,23,"0,303"
12/12/2023,24,"1,840"
13/12/2023,1,"0,948"
13/12/2023,2,"0,809"
13/12/2023,3,"0,722"
13/12/2023,4,"0,677"
13/12/2023,5,"0,597"
13/12/2023,6,"0,731"
13/12/2023,7,"0,590"
13/12/2023,8,"0,665"
13/12/2023,9,"2,068"
13/12/2023,10,"1,846"
13/12/2023,11,"1,322"
13/12/2023,12,"0,262"
13/12/2023,13,"0,150"
13/12/2023,14,"0,176"
13/12/2023,15,"0,638"
13/12/2023,16,"0,143"
13/12/2023,17,"0,635"
13/12/2023,18,"0,286"
13/12/2023,19,"0,683"
13/12/2023,20,"0,521"
13/12/2023,21,"2,309"
13/12/2023,22,"0,705"
13/12/2023,23,"0,604"
13/12/2023,24,"1,168"
14/12/2023,1,"1,322"
14/12/2023,2,"0,944"
14/12/2023,3,"0,921"
14/12/2023,4,"0,890"
14/12/2023,5,"0,887"
14/12/2023,6,"0,884"
14/12/2023,7,"2,168"
14/12/2023,8,"0,139"
14/12/2023,9,"1,054"
14/12/2023,10,"0,289"
14/12/2023,11,"0,912"
14/12/2023,12,"0,153"
14/12/2023,13,"0,085"
14/12/2023,14,"0,085"
14/12/2023,15,"0,456"
14/12/2023,16,"1,994"
14/12/2023,17,"0,582"
14/12/2023,18,"1,276"
14/12/2023,19,"0,381"
14/12/2023,20,"0,407"
14/12/2023,21,"1,984"
14/12/2023,22,"0,475"
14/12/2023,23,"0,088"
14/12/2023,24,"0,934"
15/12/2023,1,"0,923"
15/12/2023,2,"0,857"
15/12/2023,3,"0,889"
15/12/2023,4,"0,857"
15/12/2023,5,"0,852"
15/12/2023,6,"0,881"
15/12/2023,7,"2,381"
15/12/2023,8,"0,259"
15/12/2023,9,"0,754"
15/12/2023,10,"0,413"
15/12/2023,11,"0,503"
15/12/2023,12,"0,516"
15/12/2023,13,"0,501"
15/12/2023,14,"0,435"
15/12/2023,15,"0,662"
15/12/2023,16,"2,776"
15/12/2023,17,"0,508"
15/12/2023,18,"1,645"
15/12/2023,19,"0,898"
15/12/2023,20,"1,497"
15/12/2023,21,"1,437"
15/12/2023,22,"0,416"
15/12/2023,23,"0,606"
15/12/2023,24,"1,348"
16/12/2023,1,"1,655"
16/12/2023,2,"1,128"
16/12/2023,3,"1,415"
16/12/2023,4,"1,030"
16/12/2023,5,"1,363"
16/12/2023,6,"1,136"
16/12/2023,7,"1,392"
16/12/2023,8,"1,762"
16/12/2023,9,"1,648"
16/12/2023,10,"3,466"
16/12/2023,11,"0,191"
16/12/2023,12,"0,126"
16/12/2023,13,"0,144"
16/12/2023,14,"0,098"
16/12/2023,15,"0,348"
16/12/2023,16,"1,271"
16/12/2023,17,"1,849"
16/12/2023,18,"1,273"
16/12/2023,19,"1,256"
16/12/2023,20,"2,713"
16/12/2023,21,"1,491"
16/12/2023,22,"1,947"
16/12/2023,23,"0,560"
16/12/2023,24,"0,583"
17/12/2023,1,"1,330"
17/12/2023,2,"1,282"
17/12/2023,3,"0,939"
17/12/2023,4,"0,883"
17/12/2023,5,"0,951"
17/12/2023,6,"0,905"
17/12/2023,7,"0,855"
17/12/2023,8,"0,867"
17/12/2023,9,"1,299"
17/12/2023,10,"2,938"
17/12/2023,11,"1,373"
17/12/2023,12,"0,072"
17/12/2023,13,"0,096"
17/12/2023,14,"0,080"
17/12/2023,15,"0,077"
17/12/2023,16,"0,075"
17/12/2023,17,"2,317"
17/12/2023,18,"2,133"
17/12/2023,19,"1,664"
