Fecha,Hora,AE_kWh
20/01/2024,17,"1,477"
20/01/2024,18,"0,742"
20/01/2024,19,"1,652"
20/01/2024,20,"1,147"
20/01/2024,21,"1,436"
20/01/2024,22,"2,048"
20/01/2024,23,"1,268"
20/01/2024,24,"0,704"
21/01/2024,1,"1,640"
21/01/2024,2,"1,694"
21/01/2024,3,"1,407"
21/01/2024,4,"1,941"
21/01/2024,5,"1,441"
21/01/2024,6,"1,875"
21/01/2024,7,"1,768"
21/01/2024,8,"1,652"
21/01/2024,9,"1,930"
21/01/2024,10,"1,676"
21/01/2024,11,"1,849"
21/01/2024,12,"0,399"
21/01/2024,13,"0,952"
21/01/2024,14,"0,834"
21/01/2024,15,"3,008"
21/01/2024,16,"0,616"
21/01/2024,17,"1,589"
21/01/2024,18,"0,730"
21/01/2024,19,"2,222"
21/01/2024,20,"1,448"
21/01/2024,21,"1,708"
21/01/2024,22,"2,234"
21/01/2024,23,"1,589"
21/01/2024,24,"1,817"
22/01/2024,1,"3,446"
22/01/2024,2,"1,615"
22/01/2024,3,"2,158"
22/01/2024,4,"2,009"
22/01/2024,5,"1,704"
22/01/2024,6,"2,322"
22/01/2024,7,"2,050"
22/01/2024,8,"2,163"
22/01/2024,9,"1,836"
22/01/2024,10,"2,031"
22/01/2024,11,"1,920"
22/01/2024,12,"2,117"
22/01/2024,13,"0,440"
22/01/2024,14,"1,434"
22/01/2024,15,"1,144"
22/01/2024,16,"1,051"
22/01/2024,17,"1,499"
22/01/2024,18,"1,183"
22/01/2024,19,"1,957"
22/01/2024,20,"1,723"
22/01/2024,21,"1,800"
22/01/2024,22,"2,858"
22/01/2024,23,"1,053"
22/01/2024,24,"1,630"
23/01/2024,1,"2,026"
23/01/2024,2,"1,459"
23/01/2024,3,"1,831"
23/01/2024,4,"1,778"
23/01/2024,5,"1,745"
23/01/2024,6,"1,654"
23/01/2024,7,"2,207"
23/01/2024,8,"1,168"
23/01/2024,9,"1,869"
23/01/2024,10,"1,211"
23/01/2024,11,"1,804"
23/01/2024,12,"0,595"
23/01/2024,13,"1,200"
23/01/2024,14,"0,495"
23/01/2024,15,"1,510"
23/01/2024,16,"1,827"
23/01/2024,17,"0,974"
23/01/2024,18,"1,210"
23/01/2024,19,"1,010"
23/01/2024,20,"0,793"
23/01/2024,21,"2,212"
23/01/2024,22,"0,641"
23/01/2024,23,"1,934"
23/01/2024,24,"0,963"
24/01/2024,1,"1,239"
24/01/2024,2,"1,605"
24/01/2024,3,"1,174"
24/01/2024,4,"1,585"
24/01/2024,5,"1,213"
24/01/2024,6,"1,627"
24/01/2024,7,"1,183"
24/01/2024,8,"1,748"
24/01/2024,9,"1,064"
24/01/2024,10,"1,576"
24/01/2024,11,"1,737"
24/01/2024,12,"0,561"
24/01/2024,13,"0,129"
24/01/2024,14,"0,238"
24/01/2024,15,"1,219"
24/01/2024,16,"0,797"
24/01/2024,17,"0,618"
24/01/2024,18,"1,185"
24/01/2024,19,"0,650"
24/01/2024,20,"1,189"
24/01/2024,21,"1,210"
24/01/2024,22,"1,444"
24/01/2024,23,"0,759"
24/01/2024,24,"1,237"
25/01/2024,1,"0,590"
25/01/2024,2,"1,284"
25/01/2024,3,"1,027"
25/01/2024,4,"1,058"
25/01/2024,5,"1,416"
25/01/2024,6,"0,890"
25/01/2024,7,"1,505"
25/01/2024,8,"0,852"
25/01/2024,9,"1,437"
25/01/2024,10,"2,519"
25/01/2024,11,"0,157"
25/01/2024,12,"0,345"
25/01/2024,13,"0,077"
25/01/2024,14,"0,103"
25/01/2024,15,"0,629"
25/01/2024,16,"0,344"
25/01/2024,17,"0,595"
25/01/2024,18,"2,400"
25/01/2024,19,"1,457"
25/01/2024,20,"1,299"
25/01/2024,21,"0,561"
25/01/2024,22,"0,639"
25/01/2024,23,"1,173"
25/01/2024,24,"0,408"
26/01/2024,1,"0,773"
26/01/2024,2,"0,837"
26/01/2024,3,"0,612"
26/01/2024,4,"1,102"
26/01/2024,5,"0,682"
26/01/2024,6,"1,217"
26/01/2024,7,"0,911"
26/01/2024,8,"1,123"
26/01/2024,9,"0,935"
26/01/2024,10,"0,779"
26/01/2024,11,"0,120"
26/01/2024,12,"0,136"
26/01/2024,13,"1,262"
26/01/2024,14,"0,519"
26/01/2024,15,"1,019"
26/01/2024,16,"0,583"
26/01/2024,17,"1,510"
26/01/2024,18,"0,215"
26/01/2024,19,"1,100"
26/01/2024,20,"0,315"
26/01/2024,21,"1,092"
26/01/2024,22,"0,465"
26/01/2024,23,"1,216"
26/01/2024,24,"0,526"
27/01/2024,1,"0,912"
27/01/2024,2,"0,960"
27/01/2024,3,"0,557"
27/01/2024,4,"1,287"
27/01/2024,5,"0,937"
27/01/2024,6,"0,851"
27/01/2024,7,"1,037"
27/01/2024,8,"1,004"
27/01/2024,9,"0,984"
27/01/2024,10,"1,332"
27/01/2024,11,"0,243"
27/01/2024,12,"0,411"
27/01/2024,13,"0,120"
27/01/2024,14,"0,268"
27/01/2024,15,"0,429"
27/01/2024,16,"0,487"
27/01/2024,17,"0,550"
27/01/2024,18,"1,605"
27/01/2024,19,"1,260"
27/01/2024,20,"1,342"
27/01/2024,21,"0,566"
27/01/2024,22,"0,850"
27/01/2024,23,"1,997"
27/01/2024,24,"0,323"
28/01/2024,1,"1,439"
28/01/2024,2,"0,598"
28/01/2024,3,"0,958"
28/01/2024,4,"1,269"
28/01/2024,5,"0,536"
28/01/2024,6,"1,490"
28/01/2024,7,"0,955"
28/01/2024,8,"1,148"
28/01/2024,9,"1,226"
28/01/2024,10,"0,985"
28/01/2024,11,"1,031"
28/01/2024,12,"1,793"
28/01/2024,13,"1,972"
28/01/2024,14,"1,446"
28/01/2024,15,"0,910"
28/01/2024,16,"2,381"
28/01/2024,17,"0,705"
28/01/2024,18,"0,841"
28/01/2024,19,"1,573"
28/01/2024,20,"0,720"
28/01/2024,21,"1,422"
28/01/2024,22,"0,642"
28/01/2024,23,"1,142"
28/01/2024,24,"0,750"
29/01/2024,1,"1,197"
29/01/2024,2,"0,897"
29/01/2024,3,"1,182"
29/01/2024,4,"0,829"
29/01/2024,5,"1,371"
29/01/2024,6,"0,608"
29/01/2024,7,"1,383"
29/01/2024,8,"0,545"
29/01/2024,9,"1,544"
29/01/2024,10,"0,389"
29/01/2024,11,"0,907"
29/01/2024,12,"1,238"
29/01/2024,13,"0,795"
29/01/2024,14,"1,125"
29/01/2024,15,"1,411"
29/01/2024,16,"0,681"
29/01/2024,17,"0,677"
29/01/2024,18,"0,915"
29/01/2024,19,"2,687"
29/01/2024,20,"1,275"
29/01/2024,21,"0,823"
29/01/2024,22,"1,362"
29/01/2024,23,"0,508"
29/01/2024,24,"1,021"
30/01/2024,1,"0,952"
30/01/2024,2,"0,919"
30/01/2024,3,"1,010"
30/01/2024,4,"1,029"
30/01/2024,5,"0,949"
30/01/2024,6,"1,403"
30/01/2024,7,"0,774"
30/01/2024,8,"1,498"
30/01/2024,9,"1,003"
30/01/2024,10,"0,861"
30/01/2024,11,"0,473"
30/01/2024,12,"0,100"
30/01/2024,13,"0,537"
30/01/2024,14,"2,226"
30/01/2024,15,"0,174"
30/01/2024,16,"1,719"
30/01/2024,17,"0,995"
30/01/2024,18,"2,541"
30/01/2024,19,"0,798"
30/01/2024,20,"1,368"
30/01/2024,21,"0,873"
30/01/2024,22,"1,306"
30/01/2024,23,"0,929"
30/01/2024,24,"1,201"
31/01/2024,1,"0,727"
31/01/2024,2,"1,283"
31/01/2024,3,"1,053"
31/01/2024,4,"1,007"
31/01/2024,5,"1,482"
31/01/2024,6,"1,175"
31/01/2024,7,"1,367"
31/01/2024,8,"1,525"
31/01/2024,9,"1,006"
31/01/2024,10,"1,951"
31/01/2024,11,"0,401"
31/01/2024,12,"0,260"
31/01/2024,13,"0,457"
31/01/2024,14,"0,568"
31/01/2024,15,"1,698"
31/01/2024,16,"0,727"
31/01/2024,17,"1,035"
31/01/2024,18,"0,647"
31/01/2024,19,"1,173"
31/01/2024,20,"1,035"
31/01/2024,21,"1,430"
31/01/2024,22,"0,991"
31/01/2024,23,"1,802"
31/01/2024,24,"0,630"
01/02/2024,1,"1,286"
01/02/2024,2,"0,934"
01/02/2024,3,"1,313"
01/02/2024,4,"1,530"
01/02/2024,5,"1,175"
01/02/2024,6,"1,371"
01/02/2024,7,"1,407"
01/02/2024,8,"1,139"
01/02/2024,9,"1,501"
01/02/2024,10,"0,846"
01/02/2024,11,"0,933"
01/02/2024,12,"0,316"
01/02/2024,13,"0,396"
01/02/2024,14,"2,060"
01/02/2024,15,"1,128"
01/02/2024,16,"0,734"
01/02/2024,17,"0,950"
01/02/2024,18,"0,874"
01/02/2024,19,"0,678"
01/02/2024,20,"1,400"
01/02/2024,21,"0,880"
01/02/2024,22,"1,230"
01/02/2024,23,"0,448"
01/02/2024,24,"1,043"
02/02/2024,1,"1,093"
02/02/2024,2,"0,868"
02/02/2024,3,"1,144"
02/02/2024,4,"1,127"
02/02/2024,5,"1,089"
02/02/2024,6,"1,234"
02/02/2024,7,"1,319"
02/02/2024,8,"1,093"
02/02/2024,9,"1,529"
02/02/2024,10,"1,049"
02/02/2024,11,"0,974"
02/02/2024,12,"0,555"
02/02/2024,13,"0,676"
02/02/2024,14,"0,962"
02/02/2024,15,"1,145"
02/02/2024,16,"1,929"
02/02/2024,17,"0,265"
02/02/2024,18,"0,157"
02/02/2024,19,"0,813"
02/02/2024,20,"0,138"
02/02/2024,21,"0,129"
02/02/2024,22,"0,158"
02/02/2024,23,"0,132"
02/02/2024,24,"0,101"
03/02/2024,1,"0,095"
03/02/2024,2,"0,121"
03/02/2024,3,"0,080"
03/02/2024,4,"0,108"
03/02/2024,5,"0,077"
03/02/2024,6,"0,076"
03/02/2024,7,"0,077"
03/02/2024,8,"0,082"
03/02/2024,9,"0,085"
03/02/2024,10,"1,328"
03/02/2024,11,"3,138"
03/02/2024,12,"1,670"
03/02/2024,13,"1,253"
03/02/2024,14,"0,952"
03/02/2024,15,"1,101"
03/02/2024,16,"1,135"
03/02/2024,17,"0,989"
03/02/2024,18,"0,774"
03/02/2024,19,"2,067"
03/02/2024,20,"0,862"
03/02/2024,21,"1,502"
03/02/2024,22,"2,489"
03/02/2024,23,"0,777"
03/02/2024,24,"1,564"
04/02/2024,1,"0,843"
04/02/2024,2,"1,090"
04/02/2024,3,"1,169"
04/02/2024,4,"1,018"
04/02/2024,5,"1,582"
04/02/2024,6,"1,169"
04/02/2024,7,"1,539"
04/02/2024,8,"1,361"
04/02/2024,9,"1,451"
04/02/2024,10,"1,255"
04/02/2024,11,"0,638"
04/02/2024,12,"0,358"
04/02/2024,13,"0,548"
04/02/2024,14,"2,015"
04/02/2024,15,"0,340"
04/02/2024,16,"0,621"
04/02/2024,17,"0,398"
04/02/2024,18,"0,722"
04/02/2024,19,"2,024"
04/02/2024,20,"0,437"
04/02/2024,21,"2,438"
04/02/2024,22,"0,468"
04/02/2024,23,"0,789"
04/02/2024,24,"0,520"
05/02/2024,1,"0,832"
05/02/2024,2,"0,780"
05/02/2024,3,"0,784"
05/02/2024,4,"0,805"
05/02/2024,5,"1,094"
05/02/2024,6,"0,547"
05/02/2024,7,"1,395"
05/02/2024,8,"0,664"
05/02/2024,9,"1,228"
05/02/2024,10,"0,676"
05/02/2024,11,"0,886"
05/02/2024,12,"0,236"
05/02/2024,13,"1,831"
05/02/2024,14,"0,110"
05/02/2024,15,"0,204"
05/02/2024,16,"0,259"
05/02/2024,17,"0,133"
05/02/2024,18,"0,200"
05/02/2024,19,"0,282"
05/02/2024,20,"0,846"
05/02/2024,21,"0,283"
05/02/2024,22,"0,535"
05/02/2024,23,"0,456"
05/02/2024,24,"0,965"
06/02/2024,1,"1,000"
06/02/2024,2,"0,353"
06/02/2024,3,"0,938"
06/02/2024,4,"0,716"
06/02/2024,5,"0,815"
06/02/2024,6,"1,028"
06/02/2024,7,"0,931"
06/02/2024,8,"0,638"
06/02/2024,9,"1,005"
06/02/2024,10,"0,758"
06/02/2024,11,"0,622"
06/02/2024,12,"0,345"
06/02/2024,13,"0,333"
06/02/2024,14,"1,133"
06/02/2024,15,"1,652"
06/02/2024,16,"0,282"
06/02/2024,17,"0,254"
06/02/2024,18,"0,833"
06/02/2024,19,"2,093"
06/02/2024,20,"2,353"
06/02/2024,21,"0,841"
06/02/2024,22,"0,452"
06/02/2024,23,"0,909"
06/02/2024,24,"0,373"
07/02/2024,1,"1,319"
07/02/2024,2,"0,567"
07/02/2024,3,"1,194"
07/02/2024,4,"0,975"
07/02/2024,5,"0,995"
07/02/2024,6,"1,179"
07/02/2024,7,"1,109"
07/02/2024,8,"1,003"
07/02/2024,9,"2,156"
07/02/2024,10,"0,352"
07/02/2024,11,"0,878"
07/02/2024,12,"0,156"
07/02/2024,13,"0,480"
07/02/2024,14,"3,001"
07/02/2024,15,"0,468"
07/02/2024,16,"0,412"
07/02/2024,17,"0,423"
07/02/2024,18,"0,767"
07/02/2024,19,"1,943"
07/02/2024,20,"0,204"
07/02/2024,21,"1,114"
07/02/2024,22,"0,441"
07/02/2024,23,"0,702"
07/02/2024,24,"0,589"
08/02/2024,1,"1,863"
08/02/2024,2,"1,104"
08/02/2024,3,"0,618"
08/02/2024,4,"1,384"
08/02/2024,5,"0,673"
08/02/2024,6,"1,114"
08/02/2024,7,"1,239"
08/02/2024,8,"0,735"
08/02/2024,9,"1,204"
08/02/2024,10,"0,981"
08/02/2024,11,"0,167"
08/02/2024,12,"0,293"
08/02/2024,13,"0,127"
08/02/2024,14,"0,534"
08/02/2024,15,"0,975"
08/02/2024,16,"0,110"
08/02/2024,17,"0,671"
08/02/2024,18,"0,360"
08/02/2024,19,"1,018"
08/02/2024,20,"0,402"
08/02/2024,21,"1,045"
08/02/2024,22,"0,535"
08/02/2024,23,"0,823"
08/02/2024,24,"0,709"
09/02/2024,1,"0,633"
09/02/2024,2,"1,120"
09/02/2024,3,"0,475"
09/02/2024,4,"1,037"
09/02/2024,5,"0,819"
09/02/2024,6,"0,734"
09/02/2024,7,"1,020"
09/02/2024,8,"0,856"
09/02/2024,9,"0,825"
09/02/2024,10,"0,599"
09/02/2024,11,"1,080"
09/02/2024,12,"2,723"
09/02/2024,13,"1,137"
09/02/2024,14,"2,473"
09/02/2024,15,"0,478"
09/02/2024,16,"0,408"
09/02/2024,17,"0,931"
09/02/2024,18,"0,551"
09/02/2024,19,"0,429"
09/02/2024,20,"1,566"
09/02/2024,21,"0,496"
09/02/2024,22,"1,211"
09/02/2024,23,"1,027"
09/02/2024,24,"0,758"
10/02/2024,1,"1,047"
10/02/2024,2,"0,631"
10/02/2024,3,"1,083"
10/02/2024,4,"0,779"
10/02/2024,5,"1,045"
10/02/2024,6,"0,921"
10/02/2024,7,"1,188"
10/02/2024,8,"1,041"
10/02/2024,9,"1,206"
10/02/2024,10,"1,110"
10/02/2024,11,"0,185"
10/02/2024,12,"0,499"
10/02/2024,13,"1,299"
10/02/2024,14,"0,551"
10/02/2024,15,"0,551"
10/02/2024,16,"0,430"
10/02/2024,17,"0,534"
10/02/2024,18,"0,271"
10/02/2024,19,"1,169"
10/02/2024,20,"0,876"
10/02/2024,21,"1,827"
10/02/2024,22,"0,884"
10/02/2024,23,"1,715"
10/02/2024,24,"1,361"
11/02/2024,1,"1,637"
11/02/2024,2,"1,110"
11/02/2024,3,"1,309"
11/02/2024,4,"1,791"
11/02/2024,5,"1,337"
11/02/2024,6,"1,856"
11/02/2024,7,"1,581"
11/02/2024,8,"1,499"
11/02/2024,9,"2,122"
11/02/2024,10,"1,555"
11/02/2024,11,"1,511"
11/02/2024,12,"0,229"
11/02/2024,13,"0,074"
11/02/2024,14,"1,265"
11/02/2024,15,"1,458"
11/02/2024,16,"1,021"
11/02/2024,17,"1,251"
11/02/2024,18,"0,798"
11/02/2024,19,"1,965"
11/02/2024,20,"1,212"
11/02/2024,21,"3,261"
11/02/2024,22,"1,332"
11/02/2024,23,"2,139"
11/02/2024,24,"0,982"
12/02/2024,1,"1,629"
12/02/2024,2,"1,003"
12/02/2024,3,"1,691"
12/02/2024,4,"1,423"
12/02/2024,5,"1,497"
12/02/2024,6,"1,727"
12/02/2024,7,"1,402"
12/02/2024,8,"1,997"
12/02/2024,9,"1,042"
12/02/2024,10,"1,778"
12/02/2024,11,"0,289"
12/02/2024,12,"0,985"
12/02/2024,13,"0,255"
12/02/2024,14,"0,786"
12/02/2024,15,"1,913"
12/02/2024,16,"0,992"
12/02/2024,17,"1,011"
12/02/2024,18,"0,434"
12/02/2024,19,"1,214"
12/02/2024,20,"1,024"
12/02/2024,21,"0,986"
12/02/2024,22,"1,844"
12/02/2024,23,"1,891"
12/02/2024,24,"1,487"
13/02/2024,1,"0,905"
13/02/2024,2,"1,067"
13/02/2024,3,"1,131"
13/02/2024,4,"1,580"
13/02/2024,5,"0,944"
13/02/2024,6,"1,285"
13/02/2024,7,"1,128"
13/02/2024,8,"1,306"
13/02/2024,9,"1,625"
13/02/2024,10,"2,421"
13/02/2024,11,"0,501"
13/02/2024,12,"0,422"
13/02/2024,13,"0,147"
13/02/2024,14,"0,688"
13/02/2024,15,"0,551"
13/02/2024,16,"0,438"
13/02/2024,17,"0,562"
13/02/2024,18,"1,108"
13/02/2024,19,"0,212"
13/02/2024,20,"1,263"
13/02/2024,21,"0,569"
13/02/2024,22,"1,198"
13/02/2024,23,"1,135"
13/02/2024,24,"2,384"
14/02/2024,1,"0,671"
14/02/2024,2,"1,041"
14/02/2024,3,"1,042"
14/02/2024,4,"0,997"
14/02/2024,5,"1,159"
14/02/2024,6,"1,794"
14/02/2024,7,"1,288"
14/02/2024,8,"1,393"
14/02/2024,9,"2,766"
14/02/2024,10,"0,345"
14/02/2024,11,"0,505"
14/02/2024,12,"0,374"
14/02/2024,13,"0,284"
14/02/2024,14,"0,428"
14/02/2024,15,"0,382"
14/02/2024,16,"0,278"
14/02/2024,17,"0,267"
14/02/2024,18,"0,261"
14/02/2024,19,"1,259"
14/02/2024,20,"0,663"
14/02/2024,21,"1,360"
14/02/2024,22,"0,704"
14/02/2024,23,"0,350"
14/02/2024,24,"0,449"
15/02/2024,1,"0,532"
15/02/2024,2,"0,478"
15/02/2024,3,"0,587"
15/02/2024,4,"0,534"
15/02/2024,5,"0,607"
15/02/2024,6,"0,773"
15/02/2024,7,"0,523"
15/02/2024,8,"1,083"
15/02/2024,9,"2,046"
15/02/2024,10,"1,770"
15/02/2024,11,"1,078"
15/02/2024,12,"0,167"
15/02/2024,13,"0,183"
15/02/2024,14,"0,655"
15/02/2024,15,"0,525"
15/02/2024,16,"0,274"
15/02/2024,17,"0,282"
15/02/2024,18,"1,538"
15/02/2024,19,"0,347"
15/02/2024,20,"0,422"
15/02/2024,21,"0,790"
15/02/2024,22,"0,505"
15/02/2024,23,"0,567"
15/02/2024,24,"0,405"
16/02/2024,1,"0,614"
16/02/2024,2,"0,533"
16/02/2024,3,"0,579"
16/02/2024,4,"0,652"
16/02/2024,5,"0,504"
16/02/2024,6,"0,691"
16/02/2024,7,"0,713"
16/02/2024,8,"0,659"
16/02/2024,9,"0,598"
16/02/2024,10,"0,354"
16/02/2024,11,"0,859"
16/02/2024,12,"0,194"
16/02/2024,13,"0,808"
16/02/2024,14,"0,367"
16/02/2024,15,"0,576"
16/02/2024,16,"0,345"
16/02/2024,17,"0,492"
16/02/2024,18,"0,609"
16/02/2024,19,"0,343"
