Fecha,Hora,AE_kWh
13/03/2024,8,"0,979"
13/03/2024,9,"1,458"
13/03/2024,10,"0,532"
13/03/2024,11,"0,281"
13/03/2024,12,"0,135"
13/03/2024,13,"1,034"
13/03/2024,14,"0,161"
13/03/2024,15,"0,658"
13/03/2024,16,"0,476"
13/03/2024,17,"0,323"
13/03/2024,18,"0,212"
13/03/2024,19,"0,385"
13/03/2024,20,"0,447"
13/03/2024,21,"0,613"
13/03/2024,22,"1,031"
13/03/2024,23,"2,902"
13/03/2024,24,"1,050"
14/03/2024,1,"0,854"
14/03/2024,2,"0,686"
14/03/2024,3,"0,739"
14/03/2024,4,"1,171"
14/03/2024,5,"0,669"
14/03/2024,6,"1,078"
14/03/2024,7,"1,217"
14/03/2024,8,"1,292"
14/03/2024,9,"0,713"
14/03/2024,10,"0,955"
14/03/2024,11,"0,150"
14/03/2024,12,"0,626"
14/03/2024,13,"0,220"
14/03/2024,14,"0,179"
14/03/2024,15,"0,269"
14/03/2024,16,"0,116"
14/03/2024,17,"1,150"
14/03/2024,18,"0,259"
14/03/2024,19,"0,201"
14/03/2024,20,"0,646"
14/03/2024,21,"0,201"
14/03/2024,22,"0,709"
14/03/2024,23,"0,344"
14/03/2024,24,"0,704"
15/03/2024,1,"0,430"
15/03/2024,2,"0,629"
15/03/2024,3,"0,306"
15/03/2024,4,"1,019"
15/03/2024,5,"0,370"
15/03/2024,6,"0,797"
15/03/2024,7,"0,613"
15/03/2024,8,"0,799"
15/03/2024,9,"0,508"
15/03/2024,10,"0,374"
15/03/2024,11,"0,172"
15/03/2024,12,"0,291"
15/03/2024,13,"0,155"
15/03/2024,14,"0,088"
15/03/2024,15,"0,160"
15/03/2024,16,"0,399"
15/03/2024,17,"0,200"
15/03/2024,18,"1,011"
15/03/2024,19,"0,199"
15/03/2024,20,"0,220"
15/03/2024,21,"0,131"
15/03/2024,22,"0,397"
15/03/2024,23,"0,359"
15/03/2024,24,"0,222"
16/03/2024,1,"0,400"
16/03/2024,2,"0,348"
16/03/2024,3,"0,442"
16/03/2024,4,"0,287"
16/03/2024,5,"0,622"
16/03/2024,6,"0,396"
16/03/2024,7,"0,531"
16/03/2024,8,"0,598"
16/03/2024,9,"0,301"
16/03/2024,10,"0,111"
16/03/2024,11,"0,256"
16/03/2024,12,"0,175"
16/03/2024,13,"0,086"
16/03/2024,14,"0,805"
16/03/2024,15,"1,006"
16/03/2024,16,"0,485"
16/03/2024,17,"1,817"
16/03/2024,18,"1,443"
16/03/2024,19,"0,818"
16/03/2024,20,"1,722"
16/03/2024,21,"1,263"
16/03/2024,22,"0,376"
16/03/2024,23,"0,983"
16/03/2024,24,"0,193"
17/03/2024,1,"1,702"
17/03/2024,2,"1,359"
17/03/2024,3,"1,939"
17/03/2024,4,"0,615"
17/03/2024,5,"1,134"
17/03/2024,6,"0,622"
17/03/2024,7,"1,029"
17/03/2024,8,"0,900"
17/03/2024,9,"1,795"
17/03/2024,10,"0,251"
17/03/2024,11,"0,355"
17/03/2024,12,"0,114"
17/03/2024,13,"0,166"
17/03/2024,14,"0,553"
17/03/2024,15,"0,684"
17/03/2024,16,"0,304"
17/03/2024,17,"0,385"
17/03/2024,18,"0,130"
17/03/2024,19,"0,139"
17/03/2024,20,"0,108"
17/03/2024,21,"0,716"
17/03/2024,22,"3,479"
17/03/2024,23,"1,075"
17/03/2024,24,"0,225"
18/03/2024,1,"0,401"
18/03/2024,2,"0,572"
18/03/2024,3,"0,269"
18/03/2024,4,"0,102"
18/03/2024,5,"0,341"
18/03/2024,6,"1,011"
18/03/2024,7,"0,475"
18/03/2024,8,"0,978"
18/03/2024,9,"0,505"
18/03/2024,10,"0,145"
18/03/2024,11,"0,121"
18/03/2024,12,"0,270"
18/03/2024,13,"0,163"
18/03/2024,14,"0,328"
18/03/2024,15,"0,364"
18/03/2024,16,"0,216"
18/03/2024,17,"0,112"
18/03/2024,18,"0,123"
18/03/2024,19,"0,148"
18/03/2024,20,"0,185"
18/03/2024,21,"0,290"
18/03/2024,22,"0,654"
18/03/2024,23,"0,602"
18/03/2024,24,"0,735"
19/03/2024,1,"0,193"
19/03/2024,2,"0,121"
19/03/2024,3,"0,249"
19/03/2024,4,"0,286"
19/03/2024,5,"0,165"
19/03/2024,6,"0,606"
19/03/2024,7,"0,163"
19/03/2024,8,"0,590"
19/03/2024,9,"0,500"
19/03/2024,10,"0,410"
19/03/2024,11,"0,237"
19/03/2024,12,"0,131"
19/03/2024,13,"0,199"
19/03/2024,14,"0,397"
19/03/2024,15,"0,250"
19/03/2024,16,"0,662"
19/03/2024,17,"0,501"
19/03/2024,18,"1,050"
19/03/2024,19,"0,217"
19/03/2024,20,"0,113"
19/03/2024,21,"0,503"
19/03/2024,22,"0,277"
19/03/2024,23,"2,187"
19/03/2024,24,"0,313"
20/03/2024,1,"0,152"
20/03/2024,2,"0,279"
20/03/2024,3,"0,308"
20/03/2024,4,"0,281"
20/03/2024,5,"0,367"
20/03/2024,6,"0,179"
20/03/2024,7,"0,293"
20/03/2024,8,"0,571"
20/03/2024,9,"0,681"
20/03/2024,10,"0,496"
20/03/2024,11,"0,688"
20/03/2024,12,"0,155"
20/03/2024,13,"0,126"
20/03/2024,14,"0,411"
20/03/2024,15,"1,456"
20/03/2024,16,"0,562"
20/03/2024,17,"0,661"
20/03/2024,18,"0,184"
20/03/2024,19,"0,272"
20/03/2024,20,"0,181"
20/03/2024,21,"0,380"
20/03/2024,22,"0,389"
20/03/2024,23,"0,440"
20/03/2024,24,"0,718"
21/03/2024,1,"0,312"
21/03/2024,2,"0,552"
21/03/2024,3,"0,241"
21/03/2024,4,"0,502"
21/03/2024,5,"0,565"
21/03/2024,6,"0,586"
21/03/2024,7,"0,533"
21/03/2024,8,"0,659"
21/03/2024,9,"0,575"
21/03/2024,10,"0,102"
21/03/2024,11,"0,261"
21/03/2024,12,"0,080"
21/03/2024,13,"0,420"
21/03/2024,14,"0,076"
21/03/2024,15,"1,366"
21/03/2024,16,"0,495"
21/03/2024,17,"0,285"
21/03/2024,18,"0,359"
21/03/2024,19,"0,110"
21/03/2024,20,"0,200"
21/03/2024,21,"0,225"
21/03/2024,22,"0,470"
21/03/2024,23,"0,361"
21/03/2024,24,"0,431"
22/03/2024,1,"0,422"
22/03/2024,2,"0,699"
22/03/2024,3,"0,229"
22/03/2024,4,"0,665"
22/03/2024,5,"0,093"
22/03/2024,6,"0,465"
22/03/2024,7,"0,243"
22/03/2024,8,"0,239"
22/03/2024,9,"0,845"
22/03/2024,10,"0,448"
22/03/2024,11,"0,174"
22/03/2024,12,"0,103"
22/03/2024,13,"0,099"
22/03/2024,14,"0,238"
22/03/2024,15,"0,500"
22/03/2024,16,"0,194"
22/03/2024,17,"0,729"
22/03/2024,18,"0,154"
22/03/2024,19,"0,146"
22/03/2024,20,"0,126"
22/03/2024,21,"0,534"
22/03/2024,22,"0,471"
22/03/2024,23,"0,124"
22/03/2024,24,"0,862"
23/03/2024,1,"0,260"
23/03/2024,2,"0,135"
23/03/2024,3,"0,203"
23/03/2024,4,"0,132"
23/03/2024,5,"0,339"
23/03/2024,6,"0,124"
23/03/2024,7,"0,419"
23/03/2024,8,"0,159"
23/03/2024,9,"0,185"
23/03/2024,10,"0,440"
23/03/2024,11,"0,247"
23/03/2024,12,"1,087"
23/03/2024,13,"0,158"
23/03/2024,14,"0,153"
23/03/2024,15,"0,118"
23/03/2024,16,"0,468"
23/03/2024,17,"0,335"
23/03/2024,18,"0,406"
23/03/2024,19,"0,281"
23/03/2024,20,"0,190"
23/03/2024,21,"0,208"
23/03/2024,22,"1,329"
23/03/2024,23,"0,211"
23/03/2024,24,"0,123"
24/03/2024,1,"0,098"
24/03/2024,2,"0,165"
24/03/2024,3,"0,188"
24/03/2024,4,"0,187"
24/03/2024,5,"0,240"
24/03/2024,6,"0,248"
24/03/2024,7,"0,304"
24/03/2024,8,"0,314"
24/03/2024,9,"0,423"
24/03/2024,10,"0,551"
24/03/2024,11,"0,320"
24/03/2024,12,"0,209"
24/03/2024,13,"0,278"
24/03/2024,14,"0,377"
24/03/2024,15,"1,494"
24/03/2024,16,"0,313"
24/03/2024,17,"0,197"
24/03/2024,18,"0,801"
24/03/2024,19,"0,270"
24/03/2024,20,"0,123"
24/03/2024,21,"0,130"
24/03/2024,22,"0,421"
24/03/2024,23,"1,062"
24/03/2024,24,"1,011"
25/03/2024,1,"0,738"
25/03/2024,2,"0,352"
25/03/2024,3,"0,629"
25/03/2024,4,"0,377"
25/03/2024,5,"0,768"
25/03/2024,6,"0,336"
25/03/2024,7,"0,860"
25/03/2024,8,"0,315"
25/03/2024,9,"0,498"
25/03/2024,10,"0,548"
25/03/2024,11,"0,297"
25/03/2024,12,"0,988"
25/03/2024,13,"1,259"
25/03/2024,14,"0,246"
25/03/2024,15,"0,376"
25/03/2024,16,"0,267"
25/03/2024,17,"0,409"
25/03/2024,18,"0,686"
25/03/2024,19,"0,128"
25/03/2024,20,"1,199"
25/03/2024,21,"0,186"
25/03/2024,22,"1,482"
25/03/2024,23,"0,467"
25/03/2024,24,"1,169"
26/03/2024,1,"2,175"
26/03/2024,2,"2,506"
26/03/2024,3,"2,254"
26/03/2024,4,"1,149"
26/03/2024,5,"0,860"
26/03/2024,6,"1,193"
26/03/2024,7,"0,756"
26/03/2024,8,"1,061"
26/03/2024,9,"1,036"
26/03/2024,10,"0,978"
26/03/2024,11,"0,378"
26/03/2024,12,"0,877"
26/03/2024,13,"0,329"
26/03/2024,14,"0,286"
26/03/2024,15,"0,189"
26/03/2024,16,"0,258"
26/03/2024,17,"0,577"
26/03/2024,18,"0,319"
26/03/2024,19,"0,839"
26/03/2024,20,"0,458"
26/03/2024,21,"1,436"
26/03/2024,22,"1,131"
26/03/2024,23,"1,879"
26/03/2024,24,"1,032"
27/03/2024,1,"2,063"
27/03/2024,2,"1,507"
27/03/2024,3,"1,593"
27/03/2024,4,"1,907"
27/03/2024,5,"1,636"
27/03/2024,6,"1,550"
27/03/2024,7,"2,144"
27/03/2024,8,"0,808"
27/03/2024,9,"1,950"
27/03/2024,10,"0,167"
27/03/2024,11,"0,464"
27/03/2024,12,"0,187"
27/03/2024,13,"0,144"
27/03/2024,14,"0,345"
27/03/2024,15,"0,455"
27/03/2024,16,"0,521"
27/03/2024,17,"0,754"
27/03/2024,18,"1,079"
27/03/2024,19,"0,268"
27/03/2024,20,"1,156"
27/03/2024,21,"0,365"
27/03/2024,22,"0,956"
27/03/2024,23,"0,643"
27/03/2024,24,"0,866"
28/03/2024,1,"2,131"
28/03/2024,2,"2,771"
28/03/2024,3,"1,866"
28/03/2024,4,"1,928"
28/03/2024,5,"1,305"
28/03/2024,6,"0,965"
28/03/2024,7,"0,887"
28/03/2024,8,"1,379"
28/03/2024,9,"0,755"
28/03/2024,10,"1,456"
28/03/2024,11,"0,913"
28/03/2024,12,"0,409"
28/03/2024,13,"0,857"
28/03/2024,14,"0,265"
28/03/2024,15,"1,350"
28/03/2024,16,"0,254"
28/03/2024,17,"0,466"
28/03/2024,18,"0,308"
28/03/2024,19,"0,293"
28/03/2024,20,"0,101"
28/03/2024,21,"0,645"
28/03/2024,22,"0,251"
28/03/2024,23,"0,356"
28/03/2024,24,"0,348"
29/03/2024,1,"0,305"
29/03/2024,2,"1,623"
29/03/2024,3,"0,371"
29/03/2024,4,"0,215"
29/03/2024,5,"0,365"
29/03/2024,6,"0,206"
29/03/2024,7,"0,430"
29/03/2024,8,"0,128"
29/03/2024,9,"0,427"
29/03/2024,10,"0,326"
29/03/2024,11,"0,482"
29/03/2024,12,"0,503"
29/03/2024,13,"0,235"
29/03/2024,14,"0,178"
29/03/2024,15,"0,236"
29/03/2024,16,"0,252"
29/03/2024,17,"0,232"
29/03/2024,18,"0,140"
29/03/2024,19,"0,125"
29/03/2024,20,"0,139"
29/03/2024,21,"0,336"
29/03/2024,22,"0,150"
29/03/2024,23,"1,312"
29/03/2024,24,"1,534"
30/03/2024,1,"0,184"
30/03/2024,2,"0,259"
30/03/2024,3,"0,383"
30/03/2024,4,"0,495"
30/03/2024,5,"0,731"
30/03/2024,6,"0,381"
30/03/2024,7,"0,816"
30/03/2024,8,"0,705"
30/03/2024,9,"0,448"
30/03/2024,10,"0,675"
30/03/2024,11,"1,465"
30/03/2024,12,"0,631"
30/03/2024,13,"0,267"
30/03/2024,14,"0,685"
30/03/2024,15,"0,993"
30/03/2024,16,"0,189"
30/03/2024,17,"0,219"
30/03/2024,18,"0,474"
30/03/2024,19,"0,134"
30/03/2024,20,"0,608"
30/03/2024,21,"0,221"
30/03/2024,22,"1,508"
30/03/2024,23,"0,213"
30/03/2024,24,"1,691"
31/03/2024,1,"0,702"
31/03/2024,2,"0,946"
31/03/2024,3,"0,668"
31/03/2024,4,"1,055"
31/03/2024,5,"0,464"
31/03/2024,6,"0,871"
31/03/2024,7,"0,585"
31/03/2024,8,"0,920"
31/03/2024,9,"1,154"
31/03/2024,10,"0,253"
31/03/2024,11,"0,489"
31/03/2024,12,"1,388"
31/03/2024,13,"0,143"
31/03/2024,14,"0,201"
31/03/2024,15,"1,304"
31/03/2024,16,"0,373"
31/03/2024,17,"0,133"
31/03/2024,18,"0,183"
31/03/2024,19,"0,273"
31/03/2024,20,"0,233"
31/03/2024,21,"0,928"
31/03/2024,22,"2,988"
31/03/2024,23,"1,383"
01/04/2024,1,"0,996"
01/04/2024,2,"0,995"
01/04/2024,3,"1,634"
01/04/2024,4,"0,672"
01/04/2024,5,"1,817"
01/04/2024,6,"1,008"
01/04/2024,7,"1,348"
01/04/2024,8,"1,943"
01/04/2024,9,"0,824"
01/04/2024,10,"1,014"
01/04/2024,11,"0,246"
01/04/2024,12,"0,273"
01/04/2024,13,"0,113"
01/04/2024,14,"0,132"
01/04/2024,15,"0,334"
01/04/2024,16,"0,220"
01/04/2024,17,"0,278"
01/04/2024,18,"0,201"
01/04/2024,19,"0,422"
01/04/2024,20,"0,372"
01/04/2024,21,"0,813"
01/04/2024,22,"0,573"
01/04/2024,23,"0,957"
01/04/2024,24,"2,207"
02/04/2024,1,"2,335"
02/04/2024,2,"1,151"
02/04/2024,3,"1,770"
02/04/2024,4,"1,069"
02/04/2024,5,"1,800"
02/04/2024,6,"1,488"
02/04/2024,7,"1,497"
02/04/2024,8,"1,634"
02/04/2024,9,"1,215"
02/04/2024,10,"0,846"
02/04/2024,11,"1,012"
02/04/2024,12,"0,116"
02/04/2024,13,"0,098"
02/04/2024,14,"1,854"
02/04/2024,15,"0,232"
02/04/2024,16,"0,412"
02/04/2024,17,"0,263"
02/04/2024,18,"0,418"
02/04/2024,19,"0,496"
02/04/2024,20,"2,359"
02/04/2024,21,"0,669"
02/04/2024,22,"0,895"
02/04/2024,23,"0,248"
02/04/2024,24,"0,796"
03/04/2024,1,"0,431"
03/04/2024,2,"1,202"
03/04/2024,3,"0,279"
03/04/2024,4,"1,096"
03/04/2024,5,"0,815"
03/04/2024,6,"0,699"
03/04/2024,7,"1,164"
03/04/2024,8,"0,572"
03/04/2024,9,"1,220"
03/04/2024,10,"0,310"
03/04/2024,11,"1,264"
03/04/2024,12,"1,216"
03/04/2024,13,"0,173"
03/04/2024,14,"0,125"
03/04/2024,15,"0,143"
03/04/2024,16,"0,131"
03/04/2024,17,"0,089"
03/04/2024,18,"0,184"
03/04/2024,19,"0,121"
03/04/2024,20,"0,430"
03/04/2024,21,"0,648"
03/04/2024,22,"0,347"
03/04/2024,23,"0,307"
03/04/2024,24,"0,411"
04/04/2024,1,"0,453"
04/04/2024,2,"0,447"
04/04/2024,3,"0,466"
04/04/2024,4,"0,225"
04/04/2024,5,"0,891"
04/04/2024,6,"0,276"
04/04/2024,7,"0,869"
04/04/2024,8,"0,455"
04/04/2024,9,"2,963"
04/04/2024,10,"0,336"
04/04/2024,11,"0,352"
04/04/2024,12,"0,203"
04/04/2024,13,"0,181"
04/04/2024,14,"0,177"
04/04/2024,15,"0,436"
04/04/2024,16,"0,201"
04/04/2024,17,"0,280"
04/04/2024,18,"0,086"
04/04/2024,19,"0,086"
04/04/2024,20,"0,096"
04/04/2024,21,"0,385"
04/04/2024,22,"0,216"
04/04/2024,23,"0,240"
04/04/2024,24,"0,169"
05/04/2024,1,"0,139"
05/04/2024,2,"0,154"
05/04/2024,3,"0,071"
05/04/2024,4,"0,088"
05/04/2024,5,"0,104"
05/04/2024,6,"0,239"
05/04/2024,7,"0,121"
05/04/2024,8,"0,293"
05/04/2024,9,"0,183"
05/04/2024,10,"0,080"
05/04/2024,11,"0,095"
05/04/2024,12,"0,080"
05/04/2024,13,"0,086"
05/04/2024,14,"0,204"
05/04/2024,15,"0,105"
05/04/2024,16,"1,239"
05/04/2024,17,"0,466"
05/04/2024,18,"0,159"
05/04/2024,19,"0,115"
05/04/2024,20,"0,125"
05/04/2024,21,"0,117"
05/04/2024,22,"0,651"
05/04/2024,23,"0,258"
05/04/2024,24,"0,203"
06/04/2024,1,"0,159"
06/04/2024,2,"0,111"
06/04/2024,3,"0,091"
06/04/2024,4,"0,106"
06/04/2024,5,"0,086"
06/04/2024,6,"0,085"
06/04/2024,7,"0,127"
06/04/2024,8,"0,170"
06/04/2024,9,"0,136"
06/04/2024,10,"0,079"
06/04/2024,11,"0,416"
06/04/2024,12,"0,229"
06/04/2024,13,"0,136"
06/04/2024,14,"0,079"
06/04/2024,15,"0,789"
06/04/2024,16,"0,683"
06/04/2024,17,"0,709"
06/04/2024,18,"0,318"
06/04/2024,19,"0,314"
06/04/2024,20,"0,154"
06/04/2024,21,"0,116"
06/04/2024,22,"0,942"
06/04/2024,23,"0,587"
06/04/2024,24,"0,342"
07/04/2024,1,"0,409"
07/04/2024,2,"0,213"
07/04/2024,3,"0,111"
07/04/2024,4,"0,106"
07/04/2024,5,"0,085"
07/04/2024,6,"0,085"
07/04/2024,7,"0,108"
07/04/2024,8,"0,084"
07/04/2024,9,"0,085"
07/04/2024,10,"0,082"
07/04/2024,11,"0,087"
07/04/2024,12,"0,189"
07/04/2024,13,"0,104"
07/04/2024,14,"0,365"
07/04/2024,15,"0,973"
07/04/2024,16,"0,092"
07/04/2024,17,"0,115"
07/04/2024,18,"1,198"
07/04/2024,19,"0,312"
07/04/2024,20,"0,155"
07/04/2024,21,"0,297"
07/04/2024,22,"1,790"
07/04/2024,23,"0,321"
07/04/2024,24,"0,356"
08/04/2024,1,"1,858"
08/04/2024,2,"0,181"
08/04/2024,3,"0,146"
08/04/2024,4,"0,108"
08/04/2024,5,"0,105"
08/04/2024,6,"0,088"
08/04/2024,7,"0,110"
08/04/2024,8,"0,086"
08/04/2024,9,"0,081"
08/04/2024,10,"0,094"
08/04/2024,11,"0,101"
08/04/2024,12,"0,100"
08/04/2024,13,"0,088"
08/04/2024,14,"0,087"
08/04/2024,15,"0,814"
08/04/2024,16,"0,253"
08/04/2024,17,"0,271"
08/04/2024,18,"0,162"
08/04/2024,19,"0,159"
08/04/2024,20,"0,104"
08/04/2024,21,"0,179"
08/04/2024,22,"0,773"
08/04/2024,23,"0,228"
08/04/2024,24,"0,345"
09/04/2024,1,"0,151"
09/04/2024,2,"0,132"
09/04/2024,3,"0,085"
09/04/2024,4,"0,094"
09/04/2024,5,"0,085"
09/04/2024,6,"0,093"
09/04/2024,7,"0,168"
09/04/2024,8,"0,262"
09/04/2024,9,"0,222"
09/04/2024,10,"0,099"
09/04/2024,11,"0,159"
09/04/2024,12,"0,124"
09/04/2024,13,"0,088"
09/04/2024,14,"0,818"
09/04/2024,15,"0,144"
09/04/2024,16,"0,298"
09/04/2024,17,"0,704"
09/04/2024,18,"0,174"
09/04/2024,19,"0,124"
09/04/2024,20,"0,163"
09/04/2024,21,"0,182"
09/04/2024,22,"0,144"
09/04/2024,23,"0,529"
09/04/2024,24,"0,181"
10/04/2024,1,"0,447"
10/04/2024,2,"1,031"
10/04/2024,3,"0,999"
10/04/2024,4,"0,927"
10/04/2024,5,"1,317"
10/04/2024,6,"1,054"
10/04/2024,7,"1,272"
10/04/2024,8,"1,395"
10/04/2024,9,"0,798"
10/04/2024,10,"0,349"
10/04/2024,11,"0,106"
10/04/2024,12,"0,106"
10/04/2024,13,"0,114"
10/04/2024,14,"0,089"
10/04/2024,15,"1,020"
10/04/2024,16,"0,405"
10/04/2024,17,"0,108"
10/04/2024,18,"1,193"
10/04/2024,19,"0,171"
10/04/2024,20,"0,280"
10/04/2024,21,"0,698"
10/04/2024,22,"0,990"
10/04/2024,23,"0,537"
10/04/2024,24,"0,980"
11/04/2024,1,"0,845"
11/04/2024,2,"0,162"
11/04/2024,3,"0,100"
11/04/2024,4,"0,194"
11/04/2024,5,"0,289"
11/04/2024,6,"0,441"
11/04/2024,7,"0,464"
11/04/2024,8,"0,488"
11/04/2024,9,"0,435"
11/04/2024,10,"0,555"
11/04/2024,11,"0,653"
11/04/2024,12,"0,113"
11/04/2024,13,"0,155"
11/04/2024,14,"0,118"
11/04/2024,15,"1,401"
11/04/2024,16,"0,453"
11/04/2024,17,"0,282"
11/04/2024,18,"0,210"
11/04/2024,19,"0,097"
11/04/2024,20,"0,109"
11/04/2024,21,"0,139"
11/04/2024,22,"0,524"
11/04/2024,23,"0,281"
11/04/2024,24,"0,290"
12/04/2024,1,"0,165"
12/04/2024,2,"0,105"
12/04/2024,3,"0,113"
12/04/2024,4,"0,079"
12/04/2024,5,"0,090"
12/04/2024,6,"0,078"
12/04/2024,7,"0,541"
12/04/2024,8,"2,377"
12/04/2024,9,"0,176"
12/04/2024,10,"0,135"
12/04/2024,11,"0,123"
12/04/2024,12,"0,148"
12/04/2024,13,"0,134"
12/04/2024,14,"0,095"
12/04/2024,15,"1,381"
12/04/2024,16,"0,156"
12/04/2024,17,"0,130"
12/04/2024,18,"0,849"
12/04/2024,19,"0,483"
12/04/2024,20,"0,346"
12/04/2024,21,"0,162"
12/04/2024,22,"0,228"
12/04/2024,23,"0,573"
12/04/2024,24,"0,285"
13/04/2024,1,"0,277"
13/04/2024,2,"0,109"
13/04/2024,3,"0,114"
13/04/2024,4,"0,095"
13/04/2024,5,"0,082"
13/04/2024,6,"0,086"
13/04/2024,7,"0,088"
13/04/2024,8,"0,077"
13/04/2024,9,"0,093"
13/04/2024,10,"0,087"
13/04/2024,11,"0,079"
13/04/2024,12,"0,142"
13/04/2024,13,"0,113"
13/04/2024,14,"0,086"
13/04/2024,15,"1,418"
13/04/2024,16,"0,562"
13/04/2024,17,"0,143"
13/04/2024,18,"0,129"
13/04/2024,19,"0,153"
13/04/2024,20,"0,096"
13/04/2024,21,"0,110"
13/04/2024,22,"0,885"
13/04/2024,23,"0,607"
13/04/2024,24,"0,686"
14/04/2024,1,"0,126"
14/04/2024,2,"0,115"
14/04/2024,3,"0,091"
14/04/2024,4,"0,080"
14/04/2024,5,"0,113"
14/04/2024,6,"0,085"
14/04/2024,7,"0,083"
14/04/2024,8,"0,088"
14/04/2024,9,"0,083"
14/04/2024,10,"0,061"
14/04/2024,11,"0,303"
14/04/2024,12,"0,411"
14/04/2024,13,"0,421"
14/04/2024,14,"0,674"
14/04/2024,15,"0,451"
14/04/2024,16,"0,221"
14/04/2024,17,"0,110"
14/04/2024,18,"0,113"
14/04/2024,19,"0,085"
14/04/2024,20,"0,110"
14/04/2024,21,"0,102"
14/04/2024,22,"0,497"
14/04/2024,23,"0,121"
14/04/2024,24,"0,131"
15/04/2024,1,"0,085"
15/04/2024,2,"0,091"
15/04/2024,3,"0,083"
15/04/2024,4,"0,090"
15/04/2024,5,"0,086"
15/04/2024,6,"0,085"
15/04/2024,7,"0,088"
15/04/2024,8,"0,070"
15/04/2024,9,"0,089"
15/04/2024,10,"0,089"
15/04/2024,11,"0,112"
15/04/2024,12,"0,177"
15/04/2024,13,"0,184"
15/04/2024,14,"0,296"
15/04/2024,15,"0,116"
15/04/2024,16,"0,109"
15/04/2024,17,"0,111"
15/04/2024,18,"0,100"
15/04/2024,19,"0,098"
15/04/2024,20,"0,094"
15/04/2024,21,"0,099"
15/04/2024,22,"0,379"
15/04/2024,23,"0,241"
15/04/2024,24,"0,136"
16/04/2024,1,"0,175"
16/04/2024,2,"0,122"
16/04/2024,3,"0,113"
16/04/2024,4,"0,093"
16/04/2024,5,"0,085"
16/04/2024,6,"0,087"
16/04/2024,7,"0,089"
16/04/2024,8,"0,183"
16/04/2024,9,"0,134"
16/04/2024,10,"0,150"
16/04/2024,11,"0,944"
16/04/2024,12,"0,569"
16/04/2024,13,"0,172"
16/04/2024,14,"0,381"
16/04/2024,15,"0,103"
16/04/2024,16,"0,356"
16/04/2024,17,"0,123"
16/04/2024,18,"0,118"
16/04/2024,19,"0,100"
16/04/2024,20,"0,093"
16/04/2024,21,"0,275"
16/04/2024,22,"0,914"
16/04/2024,23,"0,542"
16/04/2024,24,"0,747"
17/04/2024,1,"0,181"
17/04/2024,2,"0,098"
17/04/2024,3,"0,116"
17/04/2024,4,"0,092"
17/04/2024,5,"0,117"
17/04/2024,6,"0,082"
17/04/2024,7,"0,092"
17/04/2024,8,"0,082"
17/04/2024,9,"0,092"
17/04/2024,10,"0,209"
17/04/2024,11,"0,137"
17/04/2024,12,"0,501"
17/04/2024,13,"1,221"
17/04/2024,14,"0,929"
17/04/2024,15,"2,007"
17/04/2024,16,"0,431"
17/04/2024,17,"0,190"
17/04/2024,18,"0,314"
17/04/2024,19,"0,123"
17/04/2024,20,"0,156"
