Fecha,Hora,AE_kWh
20/11/2022,10,"0,783"
20/11/2022,11,"0,695"
20/11/2022,12,"0,381"
20/11/2022,13,"0,330"
20/11/2022,14,"2,181"
20/11/2022,15,"0,307"
20/11/2022,16,"0,146"
20/11/2022,17,"0,112"
20/11/2022,18,"0,126"
20/11/2022,19,"0,086"
20/11/2022,20,"0,088"
20/11/2022,21,"0,430"
20/11/2022,22,"0,752"
20/11/2022,23,"0,117"
20/11/2022,24,"0,094"
21/11/2022,1,"0,091"
21/11/2022,2,"0,050"
21/11/2022,3,"0,089"
21/11/2022,4,"0,084"
21/11/2022,5,"0,086"
21/11/2022,6,"0,087"
21/11/2022,7,"0,045"
21/11/2022,8,"0,094"
21/11/2022,9,"0,158"
21/11/2022,10,"1,446"
21/11/2022,11,"0,070"
21/11/2022,12,"0,151"
21/11/2022,13,"0,218"
21/11/2022,14,"0,616"
21/11/2022,15,"0,425"
21/11/2022,16,"2,104"
21/11/2022,17,"0,236"
21/11/2022,18,"0,114"
21/11/2022,19,"0,103"
21/11/2022,20,"0,128"
21/11/2022,21,"0,642"
21/11/2022,22,"0,126"
21/11/2022,23,"1,741"
21/11/2022,24,"0,227"
22/11/2022,1,"0,107"
22/11/2022,2,"0,109"
22/11/2022,3,"0,101"
22/11/2022,4,"0,096"
22/11/2022,5,"0,102"
22/11/2022,6,"0,108"
22/11/2022,7,"0,929"
22/11/2022,8,"1,954"
22/11/2022,9,"0,165"
22/11/2022,10,"0,213"
22/11/2022,11,"0,161"
22/11/2022,12,"0,321"
22/11/2022,13,"0,346"
22/11/2022,14,"0,161"
22/11/2022,15,"0,708"
22/11/2022,16,"2,353"
22/11/2022,17,"1,838"
22/11/2022,18,"0,201"
22/11/2022,19,"0,157"
22/11/2022,20,"0,112"
22/11/2022,21,"0,330"
22/11/2022,22,"0,404"
22/11/2022,23,"0,655"
22/11/2022,24,"0,307"
23/11/2022,1,"0,145"
23/11/2022,2,"0,092"
23/11/2022,3,"0,088"
23/11/2022,4,"0,087"
23/11/2022,5,"0,087"
23/11/2022,6,"0,089"
23/11/2022,7,"0,090"
23/11/2022,8,"1,109"
23/11/2022,9,"1,390"
23/11/2022,10,"0,598"
23/11/2022,11,"0,145"
23/11/2022,12,"0,123"
23/11/2022,13,"0,192"
23/11/2022,14,"0,214"
23/11/2022,15,"0,361"
23/11/2022,16,"1,051"
23/11/2022,17,"0,397"
23/11/2022,18,"0,442"
23/11/2022,19,"0,518"
23/11/2022,20,"0,175"
23/11/2022,21,"1,184"
23/11/2022,22,"1,126"
23/11/2022,23,"1,554"
23/11/2022,24,"2,031"
24/11/2022,1,"0,592"
24/11/2022,2,"0,118"
24/11/2022,3,"0,117"
24/11/2022,4,"0,098"
24/11/2022,5,"0,101"
24/11/2022,6,"0,100"
24/11/2022,7,"1,515"
24/11/2022,8,"0,974"
24/11/2022,9,"0,505"
24/11/2022,10,"0,480"
24/11/2022,11,"0,683"
24/11/2022,12,"0,379"
24/11/2022,13,"0,052"
24/11/2022,14,"0,114"
24/11/2022,15,"0,048"
24/11/2022,16,"0,437"
24/11/2022,17,"0,200"
24/11/2022,18,"0,241"
24/11/2022,19,"0,180"
24/11/2022,20,"0,104"
24/11/2022,21,"0,305"
24/11/2022,22,"0,275"
24/11/2022,23,"0,141"
24/11/2022,24,"0,646"
25/11/2022,1,"0,124"
25/11/2022,2,"0,112"
25/11/2022,3,"0,084"
25/11/2022,4,"0,055"
25/11/2022,5,"0,104"
25/11/2022,6,"0,977"
25/11/2022,7,"1,286"
25/11/2022,8,"1,999"
25/11/2022,9,"0,549"
25/11/2022,10,"0,070"
25/11/2022,11,"0,157"
25/11/2022,12,"0,074"
25/11/2022,13,"0,209"
25/11/2022,14,"0,208"
25/11/2022,15,"1,326"
25/11/2022,16,"1,884"
25/11/2022,17,"0,187"
25/11/2022,18,"0,627"
25/11/2022,19,"0,247"
25/11/2022,20,"0,137"
25/11/2022,21,"1,372"
25/11/2022,22,"0,187"
25/11/2022,23,"0,620"
25/11/2022,24,"1,021"
26/11/2022,1,"0,074"
26/11/2022,2,"0,110"
26/11/2022,3,"0,108"
26/11/2022,4,"0,051"
26/11/2022,5,"0,442"
26/11/2022,6,"0,169"
26/11/2022,7,"0,222"
26/11/2022,8,"0,898"
26/11/2022,9,"2,926"
26/11/2022,10,"3,524"
26/11/2022,11,"2,975"
26/11/2022,12,"2,411"
26/11/2022,13,"1,033"
26/11/2022,14,"5,108"
26/11/2022,15,"2,611"
26/11/2022,16,"0,885"
26/11/2022,17,"0,961"
26/11/2022,18,"0,417"
26/11/2022,19,"0,722"
26/11/2022,20,"0,895"
26/11/2022,21,"0,153"
26/11/2022,22,"3,523"
26/11/2022,23,"2,277"
26/11/2022,24,"2,233"
27/11/2022,1,"0,668"
27/11/2022,2,"0,120"
27/11/2022,3,"0,110"
27/11/2022,4,"0,110"
27/11/2022,5,"0,057"
27/11/2022,6,"0,112"
27/11/2022,7,"1,163"
27/11/2022,8,"1,911"
27/11/2022,9,"1,986"
27/11/2022,10,"2,023"
27/11/2022,11,"1,984"
27/11/2022,12,"0,898"
27/11/2022,13,"0,380"
27/11/2022,14,"0,140"
27/11/2022,15,"0,115"
27/11/2022,16,"0,112"
27/11/2022,17,"0,089"
27/11/2022,18,"0,093"
27/11/2022,19,"0,227"
27/11/2022,20,"1,689"
27/11/2022,21,"0,133"
27/11/2022,22,"0,267"
27/11/2022,23,"0,120"
27/11/2022,24,"0,713"
28/11/2022,1,"0,125"
28/11/2022,2,"0,113"
28/11/2022,3,"0,107"
28/11/2022,4,"0,104"
28/11/2022,5,"0,101"
28/11/2022,6,"0,094"
28/11/2022,7,"0,693"
28/11/2022,8,"1,977"
28/11/2022,9,"0,725"
28/11/2022,10,"0,894"
28/11/2022,11,"0,566"
28/11/2022,12,"0,520"
28/11/2022,13,"0,160"
28/11/2022,14,"0,307"
28/11/2022,15,"0,156"
28/11/2022,16,"0,412"
28/11/2022,17,"1,097"
28/11/2022,18,"1,960"
28/11/2022,19,"0,510"
28/11/2022,20,"0,185"
28/11/2022,21,"0,870"
28/11/2022,22,"0,820"
28/11/2022,23,"2,131"
28/11/2022,24,"0,321"
29/11/2022,1,"0,050"
29/11/2022,2,"0,103"
29/11/2022,3,"0,112"
29/11/2022,4,"0,045"
29/11/2022,5,"0,102"
29/11/2022,6,"1,578"
29/11/2022,7,"2,094"
29/11/2022,8,"1,357"
29/11/2022,9,"0,137"
29/11/2022,10,"0,368"
29/11/2022,11,"0,342"
29/11/2022,12,"0,182"
29/11/2022,13,"0,122"
29/11/2022,14,"0,168"
29/11/2022,15,"0,109"
29/11/2022,16,"1,425"
29/11/2022,17,"2,056"
29/11/2022,18,"0,333"
29/11/2022,19,"0,186"
29/11/2022,20,"1,331"
29/11/2022,21,"1,399"
29/11/2022,22,"0,191"
29/11/2022,23,"0,676"
29/11/2022,24,"2,006"
30/11/2022,1,"1,354"
30/11/2022,2,"0,178"
30/11/2022,3,"0,106"
30/11/2022,4,"0,044"
30/11/2022,5,"1,630"
30/11/2022,6,"1,549"
30/11/2022,7,"0,621"
30/11/2022,8,"1,101"
30/11/2022,9,"0,743"
30/11/2022,10,"0,141"
30/11/2022,11,"0,046"
30/11/2022,12,"0,195"
30/11/2022,13,"0,146"
30/11/2022,14,"0,164"
30/11/2022,15,"0,109"
30/11/2022,16,"0,470"
30/11/2022,17,"0,358"
30/11/2022,18,"1,930"
30/11/2022,19,"2,064"
30/11/2022,20,"0,323"
30/11/2022,21,"0,311"
30/11/2022,22,"0,338"
30/11/2022,23,"0,247"
30/11/2022,24,"0,930"
01/12/2022,1,"0,122"
01/12/2022,2,"0,121"
01/12/2022,3,"0,107"
01/12/2022,4,"0,105"
01/12/2022,5,"0,054"
01/12/2022,6,"0,103"
01/12/2022,7,"0,367"
01/12/2022,8,"1,979"
01/12/2022,9,"0,228"
01/12/2022,10,"0,139"
01/12/2022,11,"0,104"
01/12/2022,12,"0,045"
01/12/2022,13,"0,102"
01/12/2022,14,"0,111"
01/12/2022,15,"0,749"
01/12/2022,16,"0,187"
01/12/2022,17,"0,088"
01/12/2022,18,"0,189"
01/12/2022,19,"0,079"
01/12/2022,20,"1,168"
01/12/2022,21,"0,784"
01/12/2022,22,"1,969"
01/12/2022,23,"1,155"
01/12/2022,24,"0,485"
02/12/2022,1,"0,776"
02/12/2022,2,"0,127"
02/12/2022,3,"0,105"
02/12/2022,4,"0,099"
02/12/2022,5,"0,196"
02/12/2022,6,"0,398"
02/12/2022,7,"1,052"
02/12/2022,8,"2,187"
02/12/2022,9,"0,902"
02/12/2022,10,"0,156"
02/12/2022,11,"0,584"
02/12/2022,12,"0,836"
02/12/2022,13,"1,344"
02/12/2022,14,"2,201"
02/12/2022,15,"2,057"
02/12/2022,16,"2,459"
02/12/2022,17,"0,796"
02/12/2022,18,"1,141"
02/12/2022,19,"0,646"
02/12/2022,20,"0,063"
02/12/2022,21,"2,654"
02/12/2022,22,"2,442"
02/12/2022,23,"2,275"
02/12/2022,24,"0,143"
03/12/2022,1,"2,222"
03/12/2022,2,"0,105"
03/12/2022,3,"2,217"
03/12/2022,4,"0,109"
03/12/2022,5,"2,217"
03/12/2022,6,"0,104"
03/12/2022,7,"2,154"
03/12/2022,8,"2,219"
03/12/2022,9,"2,194"
03/12/2022,10,"2,471"
03/12/2022,11,"2,606"
03/12/2022,12,"1,944"
03/12/2022,13,"0,125"
03/12/2022,14,"0,935"
03/12/2022,15,"2,305"
03/12/2022,16,"4,995"
03/12/2022,17,"3,159"
03/12/2022,18,"1,136"
03/12/2022,19,"1,494"
03/12/2022,20,"3,506"
03/12/2022,21,"1,708"
03/12/2022,22,"4,425"
03/12/2022,23,"3,594"
03/12/2022,24,"4,683"
04/12/2022,1,"3,381"
04/12/2022,2,"3,117"
04/12/2022,3,"0,316"
04/12/2022,4,"0,862"
04/12/2022,5,"1,270"
04/12/2022,6,"1,367"
04/12/2022,7,"1,358"
04/12/2022,8,"1,572"
04/12/2022,9,"0,493"
04/12/2022,10,"0,334"
04/12/2022,11,"0,543"
04/12/2022,12,"0,950"
04/12/2022,13,"0,283"
04/12/2022,14,"0,471"
04/12/2022,15,"1,357"
04/12/2022,16,"0,761"
04/12/2022,17,"1,566"
04/12/2022,18,"0,943"
04/12/2022,19,"1,080"
04/12/2022,20,"2,230"
04/12/2022,21,"3,063"
04/12/2022,22,"1,757"
04/12/2022,23,"1,057"
04/12/2022,24,"1,283"
05/12/2022,1,"0,237"
05/12/2022,2,"2,038"
05/12/2022,3,"0,475"
05/12/2022,4,"1,700"
05/12/2022,5,"0,226"
05/12/2022,6,"2,202"
05/12/2022,7,"1,114"
05/12/2022,8,"2,320"
05/12/2022,9,"2,615"
05/12/2022,10,"2,296"
05/12/2022,11,"0,205"
05/12/2022,12,"0,180"
05/12/2022,13,"0,191"
05/12/2022,14,"0,119"
05/12/2022,15,"2,281"
05/12/2022,16,"2,210"
05/12/2022,17,"1,369"
05/12/2022,18,"1,245"
05/12/2022,19,"0,110"
05/12/2022,20,"0,152"
05/12/2022,21,"0,545"
05/12/2022,22,"0,739"
05/12/2022,23,"2,249"
05/12/2022,24,"0,351"
06/12/2022,1,"0,223"
06/12/2022,2,"1,307"
06/12/2022,3,"0,271"
06/12/2022,4,"1,271"
06/12/2022,5,"0,397"
06/12/2022,6,"1,191"
06/12/2022,7,"0,629"
06/12/2022,8,"0,906"
06/12/2022,9,"1,420"
06/12/2022,10,"2,234"
06/12/2022,11,"2,238"
06/12/2022,12,"2,152"
06/12/2022,13,"1,701"
06/12/2022,14,"0,786"
06/12/2022,15,"1,746"
06/12/2022,16,"0,357"
06/12/2022,17,"1,228"
06/12/2022,18,"2,368"
06/12/2022,19,"2,073"
06/12/2022,20,"0,332"
06/12/2022,21,"0,125"
06/12/2022,22,"0,061"
06/12/2022,23,"1,696"
06/12/2022,24,"1,121"
07/12/2022,1,"0,062"
07/12/2022,2,"0,314"
07/12/2022,3,"0,588"
07/12/2022,4,"0,630"
07/12/2022,5,"0,884"
07/12/2022,6,"0,787"
07/12/2022,7,"0,739"
07/12/2022,8,"0,952"
07/12/2022,9,"2,041"
07/12/2022,10,"2,384"
07/12/2022,11,"0,078"
07/12/2022,12,"0,122"
07/12/2022,13,"0,059"
07/12/2022,14,"0,144"
07/12/2022,15,"2,799"
07/12/2022,16,"1,281"
07/12/2022,17,"1,912"
07/12/2022,18,"1,477"
07/12/2022,19,"0,125"
07/12/2022,20,"0,148"
07/12/2022,21,"0,365"
07/12/2022,22,"0,397"
07/12/2022,23,"0,422"
07/12/2022,24,"1,485"
08/12/2022,1,"0,118"
08/12/2022,2,"0,117"
08/12/2022,3,"0,424"
08/12/2022,4,"0,311"
08/12/2022,5,"0,449"
08/12/2022,6,"0,351"
08/12/2022,7,"0,635"
08/12/2022,8,"1,662"
08/12/2022,9,"2,278"
08/12/2022,10,"2,167"
08/12/2022,11,"1,274"
08/12/2022,12,"0,946"
08/12/2022,13,"0,199"
08/12/2022,14,"0,116"
08/12/2022,15,"0,105"
08/12/2022,16,"0,107"
08/12/2022,17,"0,285"
08/12/2022,18,"0,359"
08/12/2022,19,"0,305"
08/12/2022,20,"1,026"
08/12/2022,21,"2,338"
08/12/2022,22,"1,619"
08/12/2022,23,"0,191"
08/12/2022,24,"0,624"
09/12/2022,1,"0,307"
09/12/2022,2,"0,109"
09/12/2022,3,"0,050"
09/12/2022,4,"0,111"
09/12/2022,5,"0,383"
09/12/2022,6,"0,173"
09/12/2022,7,"0,576"
09/12/2022,8,"1,683"
09/12/2022,9,"2,154"
09/12/2022,10,"1,387"
09/12/2022,11,"0,243"
09/12/2022,12,"0,134"
09/12/2022,13,"0,063"
09/12/2022,14,"0,138"
09/12/2022,15,"0,315"
09/12/2022,16,"0,283"
09/12/2022,17,"0,565"
09/12/2022,18,"1,639"
09/12/2022,19,"0,104"
09/12/2022,20,"0,215"
09/12/2022,21,"0,091"
09/12/2022,22,"1,843"
09/12/2022,23,"0,380"
09/12/2022,24,"0,949"
10/12/2022,1,"0,162"
10/12/2022,2,"0,332"
10/12/2022,3,"0,525"
10/12/2022,4,"0,523"
10/12/2022,5,"0,417"
10/12/2022,6,"0,660"
10/12/2022,7,"0,343"
10/12/2022,8,"0,880"
10/12/2022,9,"0,438"
10/12/2022,10,"2,865"
10/12/2022,11,"2,207"
10/12/2022,12,"0,186"
10/12/2022,13,"0,842"
10/12/2022,14,"1,993"
10/12/2022,15,"3,246"
10/12/2022,16,"2,468"
10/12/2022,17,"0,722"
10/12/2022,18,"0,363"
10/12/2022,19,"2,280"
10/12/2022,20,"1,194"
10/12/2022,21,"1,559"
10/12/2022,22,"2,522"
10/12/2022,23,"1,578"
10/12/2022,24,"2,018"
11/12/2022,1,"1,006"
11/12/2022,2,"0,403"
11/12/2022,3,"0,124"
11/12/2022,4,"0,811"
11/12/2022,5,"0,327"
11/12/2022,6,"1,120"
11/12/2022,7,"0,450"
11/12/2022,8,"1,253"
11/12/2022,9,"0,705"
11/12/2022,10,"0,871"
11/12/2022,11,"0,920"
11/12/2022,12,"1,974"
11/12/2022,13,"0,955"
11/12/2022,14,"0,724"
11/12/2022,15,"3,501"
11/12/2022,16,"0,610"
11/12/2022,17,"0,127"
11/12/2022,18,"1,828"
11/12/2022,19,"1,213"
11/12/2022,20,"1,767"
11/12/2022,21,"2,697"
11/12/2022,22,"1,982"
11/12/2022,23,"0,964"
11/12/2022,24,"0,977"
12/12/2022,1,"0,412"
12/12/2022,2,"1,087"
12/12/2022,3,"0,904"
12/12/2022,4,"0,733"
12/12/2022,5,"1,361"
12/12/2022,6,"0,994"
12/12/2022,7,"2,030"
12/12/2022,8,"1,453"
12/12/2022,9,"1,513"
12/12/2022,10,"1,031"
12/12/2022,11,"0,299"
12/12/2022,12,"0,133"
12/12/2022,13,"0,413"
12/12/2022,14,"0,291"
12/12/2022,15,"2,200"
12/12/2022,16,"2,976"
12/12/2022,17,"0,849"
12/12/2022,18,"2,733"
12/12/2022,19,"0,220"
12/12/2022,20,"1,989"
12/12/2022,21,"1,482"
12/12/2022,22,"2,103"
12/12/2022,23,"1,126"
12/12/2022,24,"2,319"
13/12/2022,1,"1,051"
13/12/2022,2,"1,645"
13/12/2022,3,"1,358"
13/12/2022,4,"1,128"
13/12/2022,5,"1,765"
13/12/2022,6,"0,782"
13/12/2022,7,"2,673"
13/12/2022,8,"0,186"
13/12/2022,9,"1,993"
13/12/2022,10,"0,399"
13/12/2022,11,"1,293"
13/12/2022,12,"0,778"
13/12/2022,13,"0,988"
13/12/2022,14,"0,718"
13/12/2022,15,"1,135"
13/12/2022,16,"0,917"
13/12/2022,17,"0,784"
13/12/2022,18,"1,615"
13/12/2022,19,"2,785"
13/12/2022,20,"2,310"
13/12/2022,21,"3,053"
13/12/2022,22,"1,569"
13/12/2022,23,"1,286"
13/12/2022,24,"1,863"
14/12/2022,1,"0,528"
14/12/2022,2,"0,749"
14/12/2022,3,"0,906"
14/12/2022,4,"0,251"
14/12/2022,5,"0,393"
14/12/2022,6,"0,659"
14/12/2022,7,"0,651"
14/12/2022,8,"0,550"
14/12/2022,9,"0,849"
14/12/2022,10,"4,034"
14/12/2022,11,"4,119"
14/12/2022,12,"1,434"
14/12/2022,13,"1,375"
14/12/2022,14,"0,112"
14/12/2022,15,"0,524"
14/12/2022,16,"2,355"
14/12/2022,17,"2,098"
14/12/2022,18,"0,139"
14/12/2022,19,"0,057"
14/12/2022,20,"0,350"
14/12/2022,21,"1,133"
14/12/2022,22,"2,011"
14/12/2022,23,"2,864"
14/12/2022,24,"1,105"
15/12/2022,1,"0,099"
15/12/2022,2,"0,111"
15/12/2022,3,"0,047"
15/12/2022,4,"0,167"
15/12/2022,5,"0,071"
15/12/2022,6,"0,140"
15/12/2022,7,"2,842"
15/12/2022,8,"0,429"
15/12/2022,9,"1,782"
15/12/2022,10,"0,608"
15/12/2022,11,"1,070"
15/12/2022,12,"1,496"
15/12/2022,13,"0,176"
15/12/2022,14,"0,134"
15/12/2022,15,"1,537"
15/12/2022,16,"1,318"
15/12/2022,17,"0,495"
15/12/2022,18,"1,112"
15/12/2022,19,"1,997"
15/12/2022,20,"2,333"
15/12/2022,21,"0,936"
15/12/2022,22,"0,782"
15/12/2022,23,"1,072"
15/12/2022,24,"0,126"
16/12/2022,1,"0,100"
16/12/2022,2,"0,043"
16/12/2022,3,"0,165"
16/12/2022,4,"0,377"
16/12/2022,5,"0,297"
16/12/2022,6,"0,456"
16/12/2022,7,"2,685"
16/12/2022,8,"1,086"
16/12/2022,9,"0,979"
16/12/2022,10,"2,456"
16/12/2022,11,"0,427"
16/12/2022,12,"1,181"
16/12/2022,13,"0,125"
16/12/2022,14,"0,533"
16/12/2022,15,"0,716"
16/12/2022,16,"0,556"
16/12/2022,17,"2,055"
16/12/2022,18,"0,375"
16/12/2022,19,"1,841"
16/12/2022,20,"0,526"
16/12/2022,21,"1,729"
16/12/2022,22,"0,716"
16/12/2022,23,"1,233"
16/12/2022,24,"0,193"
17/12/2022,1,"0,152"
17/12/2022,2,"0,126"
17/12/2022,3,"0,507"
17/12/2022,4,"0,176"
17/12/2022,5,"0,440"
17/12/2022,6,"0,327"
17/12/2022,7,"2,633"
17/12/2022,8,"1,108"
17/12/2022,9,"2,092"
17/12/2022,10,"0,485"
17/12/2022,11,"1,297"
17/12/2022,12,"0,925"
17/12/2022,13,"2,599"
17/12/2022,14,"0,487"
17/12/2022,15,"3,412"
17/12/2022,16,"2,871"
17/12/2022,17,"0,728"
17/12/2022,18,"1,509"
17/12/2022,19,"1,793"
