Fecha,Hora,AE_kWh
12/07/2023,22,"0,045"
12/07/2023,23,"0,065"
12/07/2023,24,"0,157"
13/07/2023,1,"0,132"
13/07/2023,2,"0,207"
13/07/2023,3,"0,142"
13/07/2023,4,"0,131"
13/07/2023,5,"0,109"
13/07/2023,6,"0,118"
13/07/2023,7,"0,129"
13/07/2023,8,"0,123"
13/07/2023,9,"0,126"
13/07/2023,10,"0,281"
13/07/2023,11,"0,154"
13/07/2023,12,"0,205"
13/07/2023,13,"0,166"
13/07/2023,14,"0,196"
13/07/2023,15,"0,185"
13/07/2023,16,"0,178"
13/07/2023,17,"0,174"
13/07/2023,18,"0,212"
13/07/2023,19,"0,171"
13/07/2023,20,"0,241"
13/07/2023,21,"0,518"
13/07/2023,22,"0,207"
13/07/2023,23,"0,157"
13/07/2023,24,"0,174"
14/07/2023,1,"0,135"
14/07/2023,2,"0,145"
14/07/2023,3,"0,188"
14/07/2023,4,"0,115"
14/07/2023,5,"0,138"
14/07/2023,6,"0,106"
14/07/2023,7,"0,252"
14/07/2023,8,"0,113"
14/07/2023,9,"0,158"
14/07/2023,10,"0,171"
14/07/2023,11,"0,145"
14/07/2023,12,"0,185"
14/07/2023,13,"0,174"
14/07/2023,14,"0,169"
14/07/2023,15,"0,170"
14/07/2023,16,"1,101"
14/07/2023,17,"0,230"
14/07/2023,18,"0,285"
14/07/2023,19,"0,234"
14/07/2023,20,"0,214"
14/07/2023,21,"0,189"
14/07/2023,22,"1,277"
14/07/2023,23,"0,302"
14/07/2023,24,"0,211"
15/07/2023,1,"0,176"
15/07/2023,2,"0,129"
15/07/2023,3,"0,125"
15/07/2023,4,"0,142"
15/07/2023,5,"0,123"
15/07/2023,6,"0,114"
15/07/2023,7,"0,130"
15/07/2023,8,"0,112"
15/07/2023,9,"0,160"
15/07/2023,10,"0,150"
15/07/2023,11,"0,246"
15/07/2023,12,"0,375"
15/07/2023,13,"0,606"
15/07/2023,14,"0,263"
15/07/2023,15,"0,295"
15/07/2023,16,"0,270"
15/07/2023,17,"0,233"
15/07/2023,18,"0,363"
15/07/2023,19,"0,215"
15/07/2023,20,"0,552"
15/07/2023,21,"0,197"
15/07/2023,22,"0,217"
15/07/2023,23,"1,019"
15/07/2023,24,"1,188"
16/07/2023,1,"0,370"
16/07/2023,2,"0,294"
16/07/2023,3,"0,167"
16/07/2023,4,"0,163"
16/07/2023,5,"0,133"
16/07/2023,6,"0,125"
16/07/2023,7,"0,148"
16/07/2023,8,"0,120"
16/07/2023,9,"0,280"
16/07/2023,10,"0,236"
16/07/2023,11,"0,161"
16/07/2023,12,"0,150"
16/07/2023,13,"0,167"
16/07/2023,14,"0,129"
16/07/2023,15,"0,128"
16/07/2023,16,"0,152"
16/07/2023,17,"0,134"
16/07/2023,18,"0,151"
16/07/2023,19,"0,136"
16/07/2023,20,"0,135"
16/07/2023,21,"0,179"
16/07/2023,22,"0,198"
16/07/2023,23,"0,217"
16/07/2023,24,"0,191"
17/07/2023,1,"0,149"
17/07/2023,2,"0,203"
17/07/2023,3,"0,156"
17/07/2023,4,"0,140"
17/07/2023,5,"0,114"
17/07/2023,6,"0,145"
17/07/2023,7,"0,246"
17/07/2023,8,"0,169"
17/07/2023,9,"0,129"
17/07/2023,10,"0,183"
17/07/2023,11,"0,203"
17/07/2023,12,"0,179"
17/07/2023,13,"0,174"
17/07/2023,14,"0,130"
17/07/2023,15,"0,136"
17/07/2023,16,"0,163"
17/07/2023,17,"0,194"
17/07/2023,18,"0,140"
17/07/2023,19,"0,196"
17/07/2023,20,"0,184"
17/07/2023,21,"0,337"
17/07/2023,22,"0,236"
17/07/2023,23,"0,246"
17/07/2023,24,"0,213"
18/07/2023,1,"0,154"
18/07/2023,2,"0,121"
18/07/2023,3,"0,186"
18/07/2023,4,"0,142"
18/07/2023,5,"0,112"
18/07/2023,6,"0,109"
18/07/2023,7,"0,274"
18/07/2023,8,"0,165"
18/07/2023,9,"0,155"
18/07/2023,10,"0,164"
18/07/2023,11,"0,175"
18/07/2023,12,"0,159"
18/07/2023,13,"0,186"
18/07/2023,14,"0,183"
18/07/2023,15,"0,151"
18/07/2023,16,"0,185"
18/07/2023,17,"0,205"
18/07/2023,18,"0,213"
18/07/2023,19,"0,250"
18/07/2023,20,"0,238"
18/07/2023,21,"0,396"
18/07/2023,22,"0,227"
18/07/2023,23,"0,217"
18/07/2023,24,"0,180"
19/07/2023,1,"0,148"
19/07/2023,2,"0,146"
19/07/2023,3,"0,185"
19/07/2023,4,"0,146"
19/07/2023,5,"0,112"
19/07/2023,6,"0,157"
19/07/2023,7,"0,107"
19/07/2023,8,"0,122"
19/07/2023,9,"0,132"
19/07/2023,10,"0,225"
19/07/2023,11,"0,874"
19/07/2023,12,"0,230"
19/07/2023,13,"0,398"
19/07/2023,14,"0,247"
19/07/2023,15,"0,178"
19/07/2023,16,"0,234"
19/07/2023,17,"0,212"
19/07/2023,18,"0,212"
19/07/2023,19,"0,217"
19/07/2023,20,"0,191"
19/07/2023,21,"0,187"
19/07/2023,22,"0,275"
19/07/2023,23,"0,283"
19/07/2023,24,"0,177"
20/07/2023,1,"0,172"
20/07/2023,2,"0,130"
20/07/2023,3,"0,116"
20/07/2023,4,"0,108"
20/07/2023,5,"0,146"
20/07/2023,6,"0,110"
20/07/2023,7,"0,138"
20/07/2023,8,"0,217"
20/07/2023,9,"0,160"
20/07/2023,10,"0,170"
20/07/2023,11,"0,203"
20/07/2023,12,"0,181"
20/07/2023,13,"0,170"
20/07/2023,14,"0,163"
20/07/2023,15,"0,210"
20/07/2023,16,"0,832"
20/07/2023,17,"0,177"
20/07/2023,18,"0,193"
20/07/2023,19,"0,246"
20/07/2023,20,"0,227"
20/07/2023,21,"0,526"
20/07/2023,22,"0,525"
20/07/2023,23,"0,285"
20/07/2023,24,"0,177"
21/07/2023,1,"0,158"
21/07/2023,2,"0,126"
21/07/2023,3,"0,120"
21/07/2023,4,"0,132"
21/07/2023,5,"0,111"
21/07/2023,6,"0,116"
21/07/2023,7,"0,144"
21/07/2023,8,"0,164"
21/07/2023,9,"0,130"
21/07/2023,10,"0,144"
21/07/2023,11,"0,188"
21/07/2023,12,"0,159"
21/07/2023,13,"0,156"
21/07/2023,14,"0,176"
21/07/2023,15,"0,155"
21/07/2023,16,"0,747"
21/07/2023,17,"0,247"
21/07/2023,18,"0,178"
21/07/2023,19,"0,143"
21/07/2023,20,"0,162"
21/07/2023,21,"0,136"
21/07/2023,22,"0,135"
21/07/2023,23,"0,199"
21/07/2023,24,"0,167"
22/07/2023,1,"0,194"
22/07/2023,2,"0,143"
22/07/2023,3,"0,108"
22/07/2023,4,"0,113"
22/07/2023,5,"0,106"
22/07/2023,6,"0,141"
22/07/2023,7,"0,110"
22/07/2023,8,"0,096"
22/07/2023,9,"0,152"
22/07/2023,10,"0,282"
22/07/2023,11,"0,148"
22/07/2023,12,"0,354"
22/07/2023,13,"0,843"
22/07/2023,14,"0,153"
22/07/2023,15,"0,236"
22/07/2023,16,"0,205"
22/07/2023,17,"0,196"
22/07/2023,18,"0,286"
22/07/2023,19,"0,274"
22/07/2023,20,"0,261"
22/07/2023,21,"0,268"
22/07/2023,22,"0,531"
22/07/2023,23,"0,391"
22/07/2023,24,"0,269"
23/07/2023,1,"0,190"
23/07/2023,2,"0,164"
23/07/2023,3,"0,127"
23/07/2023,4,"0,117"
23/07/2023,5,"0,147"
23/07/2023,6,"0,108"
23/07/2023,7,"0,128"
23/07/2023,8,"0,138"
23/07/2023,9,"0,121"
23/07/2023,10,"0,379"
23/07/2023,11,"0,136"
23/07/2023,12,"0,141"
23/07/2023,13,"0,165"
23/07/2023,14,"0,953"
23/07/2023,15,"0,735"
23/07/2023,16,"0,256"
23/07/2023,17,"0,317"
23/07/2023,18,"0,288"
23/07/2023,19,"0,268"
23/07/2023,20,"0,294"
23/07/2023,21,"0,643"
23/07/2023,22,"1,278"
23/07/2023,23,"0,283"
23/07/2023,24,"0,222"
24/07/2023,1,"0,218"
24/07/2023,2,"0,132"
24/07/2023,3,"0,152"
24/07/2023,4,"0,122"
24/07/2023,5,"0,139"
24/07/2023,6,"0,122"
24/07/2023,7,"0,278"
24/07/2023,8,"0,147"
24/07/2023,9,"0,158"
24/07/2023,10,"0,148"
24/07/2023,11,"0,162"
24/07/2023,12,"0,187"
24/07/2023,13,"0,213"
24/07/2023,14,"0,146"
24/07/2023,15,"0,174"
24/07/2023,16,"0,232"
24/07/2023,17,"0,263"
24/07/2023,18,"0,173"
24/07/2023,19,"0,170"
24/07/2023,20,"0,186"
24/07/2023,21,"0,523"
24/07/2023,22,"0,236"
24/07/2023,23,"0,188"
24/07/2023,24,"0,172"
25/07/2023,1,"0,152"
25/07/2023,2,"0,166"
25/07/2023,3,"0,132"
25/07/2023,4,"0,160"
25/07/2023,5,"0,165"
25/07/2023,6,"0,136"
25/07/2023,7,"0,288"
25/07/2023,8,"0,193"
25/07/2023,9,"0,150"
25/07/2023,10,"0,197"
25/07/2023,11,"0,171"
25/07/2023,12,"0,170"
25/07/2023,13,"0,194"
25/07/2023,14,"0,152"
25/07/2023,15,"0,153"
25/07/2023,16,"0,178"
25/07/2023,17,"0,730"
25/07/2023,18,"0,166"
25/07/2023,19,"0,142"
25/07/2023,20,"0,149"
25/07/2023,21,"0,278"
25/07/2023,22,"0,199"
25/07/2023,23,"0,210"
25/07/2023,24,"0,150"
26/07/2023,1,"0,137"
26/07/2023,2,"0,117"
26/07/2023,3,"0,144"
26/07/2023,4,"0,111"
26/07/2023,5,"0,105"
26/07/2023,6,"0,132"
26/07/2023,7,"0,112"
26/07/2023,8,"0,131"
26/07/2023,9,"0,264"
26/07/2023,10,"0,120"
26/07/2023,11,"0,112"
26/07/2023,12,"0,099"
26/07/2023,13,"0,459"
26/07/2023,14,"0,082"
26/07/2023,15,"0,135"
26/07/2023,16,"0,088"
26/07/2023,17,"0,086"
26/07/2023,18,"0,086"
26/07/2023,19,"0,100"
26/07/2023,20,"0,075"
26/07/2023,21,"0,286"
26/07/2023,22,"0,209"
26/07/2023,23,"0,128"
26/07/2023,24,"0,087"
27/07/2023,1,"0,050"
27/07/2023,2,"0,035"
27/07/2023,3,"0,055"
27/07/2023,4,"0,033"
27/07/2023,5,"0,061"
27/07/2023,6,"0,034"
27/07/2023,7,"0,172"
27/07/2023,8,"0,059"
27/07/2023,9,"0,103"
27/07/2023,10,"0,184"
27/07/2023,11,"0,164"
27/07/2023,12,"0,185"
27/07/2023,13,"0,161"
27/07/2023,14,"0,185"
27/07/2023,15,"0,129"
27/07/2023,16,"0,152"
27/07/2023,17,"0,224"
27/07/2023,18,"0,169"
27/07/2023,19,"0,153"
27/07/2023,20,"0,185"
27/07/2023,21,"0,492"
27/07/2023,22,"0,424"
27/07/2023,23,"0,224"
27/07/2023,24,"0,380"
28/07/2023,1,"0,086"
28/07/2023,2,"0,088"
28/07/2023,3,"0,080"
28/07/2023,4,"0,052"
28/07/2023,5,"0,063"
28/07/2023,6,"0,075"
28/07/2023,7,"0,184"
28/07/2023,8,"0,099"
28/07/2023,9,"0,106"
28/07/2023,10,"0,115"
28/07/2023,11,"0,148"
28/07/2023,12,"0,186"
28/07/2023,13,"0,167"
28/07/2023,14,"0,658"
28/07/2023,15,"0,307"
28/07/2023,16,"0,424"
28/07/2023,17,"0,230"
28/07/2023,18,"0,227"
28/07/2023,19,"0,220"
28/07/2023,20,"0,223"
28/07/2023,21,"0,211"
28/07/2023,22,"1,282"
28/07/2023,23,"0,315"
28/07/2023,24,"0,186"
29/07/2023,1,"0,223"
29/07/2023,2,"0,176"
29/07/2023,3,"0,158"
29/07/2023,4,"0,189"
29/07/2023,5,"0,167"
29/07/2023,6,"0,170"
29/07/2023,7,"0,135"
29/07/2023,8,"0,145"
29/07/2023,9,"0,112"
29/07/2023,10,"0,518"
29/07/2023,11,"0,197"
29/07/2023,12,"0,167"
29/07/2023,13,"0,194"
29/07/2023,14,"1,042"
29/07/2023,15,"0,233"
29/07/2023,16,"0,194"
29/07/2023,17,"0,212"
29/07/2023,18,"0,197"
29/07/2023,19,"0,148"
29/07/2023,20,"0,163"
29/07/2023,21,"0,122"
29/07/2023,22,"1,428"
29/07/2023,23,"0,291"
29/07/2023,24,"0,285"
30/07/2023,1,"0,475"
30/07/2023,2,"0,215"
30/07/2023,3,"0,141"
30/07/2023,4,"0,141"
30/07/2023,5,"0,138"
30/07/2023,6,"0,139"
30/07/2023,7,"0,113"
30/07/2023,8,"0,136"
30/07/2023,9,"0,158"
30/07/2023,10,"0,414"
30/07/2023,11,"0,215"
30/07/2023,12,"0,164"
30/07/2023,13,"0,135"
30/07/2023,14,"0,146"
30/07/2023,15,"0,145"
30/07/2023,16,"0,201"
30/07/2023,17,"0,210"
30/07/2023,18,"0,377"
30/07/2023,19,"0,321"
30/07/2023,20,"0,178"
30/07/2023,21,"0,162"
30/07/2023,22,"0,146"
30/07/2023,23,"0,177"
30/07/2023,24,"0,161"
31/07/2023,1,"0,131"
31/07/2023,2,"0,144"
31/07/2023,3,"0,121"
31/07/2023,4,"0,139"
31/07/2023,5,"0,116"
31/07/2023,6,"0,135"
31/07/2023,7,"0,128"
31/07/2023,8,"0,151"
31/07/2023,9,"0,124"
31/07/2023,10,"0,139"
31/07/2023,11,"0,214"
31/07/2023,12,"0,180"
31/07/2023,13,"0,193"
31/07/2023,14,"0,137"
31/07/2023,15,"0,192"
31/07/2023,16,"0,168"
31/07/2023,17,"0,281"
31/07/2023,18,"0,153"
31/07/2023,19,"0,121"
31/07/2023,20,"0,091"
31/07/2023,21,"0,542"
31/07/2023,22,"0,332"
31/07/2023,23,"0,185"
31/07/2023,24,"0,145"
01/08/2023,1,"0,143"
01/08/2023,2,"0,113"
01/08/2023,3,"0,108"
01/08/2023,4,"0,133"
01/08/2023,5,"0,113"
01/08/2023,6,"0,145"
01/08/2023,7,"0,127"
01/08/2023,8,"0,139"
01/08/2023,9,"0,159"
01/08/2023,10,"0,173"
01/08/2023,11,"0,172"
01/08/2023,12,"0,264"
01/08/2023,13,"0,164"
01/08/2023,14,"0,198"
01/08/2023,15,"0,186"
01/08/2023,16,"0,228"
01/08/2023,17,"0,266"
01/08/2023,18,"0,207"
01/08/2023,19,"0,165"
01/08/2023,20,"0,154"
01/08/2023,21,"0,655"
01/08/2023,22,"0,200"
01/08/2023,23,"0,304"
01/08/2023,24,"0,153"
02/08/2023,1,"0,158"
02/08/2023,2,"0,121"
02/08/2023,3,"0,119"
02/08/2023,4,"0,132"
02/08/2023,5,"0,109"
02/08/2023,6,"0,109"
02/08/2023,7,"0,142"
02/08/2023,8,"0,114"
02/08/2023,9,"0,128"
02/08/2023,10,"0,186"
02/08/2023,11,"0,882"
02/08/2023,12,"0,329"
02/08/2023,13,"0,242"
02/08/2023,14,"0,165"
02/08/2023,15,"0,196"
02/08/2023,16,"0,213"
02/08/2023,17,"0,241"
02/08/2023,18,"0,240"
02/08/2023,19,"0,267"
02/08/2023,20,"0,220"
02/08/2023,21,"0,238"
02/08/2023,22,"0,362"
02/08/2023,23,"0,198"
02/08/2023,24,"0,180"
03/08/2023,1,"0,119"
03/08/2023,2,"0,136"
03/08/2023,3,"0,103"
03/08/2023,4,"0,112"
03/08/2023,5,"0,135"
03/08/2023,6,"0,120"
03/08/2023,7,"0,167"
03/08/2023,8,"0,135"
03/08/2023,9,"0,170"
03/08/2023,10,"0,153"
03/08/2023,11,"0,204"
03/08/2023,12,"0,196"
03/08/2023,13,"0,208"
03/08/2023,14,"0,166"
03/08/2023,15,"0,162"
03/08/2023,16,"0,564"
03/08/2023,17,"0,167"
03/08/2023,18,"0,198"
03/08/2023,19,"0,071"
03/08/2023,20,"0,162"
03/08/2023,21,"0,688"
03/08/2023,22,"0,285"
03/08/2023,23,"0,251"
03/08/2023,24,"0,393"
04/08/2023,1,"0,166"
04/08/2023,2,"0,158"
04/08/2023,3,"0,142"
04/08/2023,4,"0,129"
04/08/2023,5,"0,128"
04/08/2023,6,"0,097"
04/08/2023,7,"0,061"
04/08/2023,8,"0,561"
04/08/2023,9,"0,626"
04/08/2023,10,"0,223"
04/08/2023,11,"0,221"
04/08/2023,12,"0,241"
04/08/2023,13,"0,265"
04/08/2023,14,"0,248"
04/08/2023,15,"0,192"
04/08/2023,16,"0,607"
04/08/2023,17,"0,224"
04/08/2023,18,"0,226"
04/08/2023,19,"0,224"
04/08/2023,20,"0,224"
04/08/2023,21,"0,102"
04/08/2023,22,"0,049"
04/08/2023,23,"0,065"
04/08/2023,24,"0,044"
05/08/2023,1,"0,181"
05/08/2023,2,"0,038"
05/08/2023,3,"0,064"
05/08/2023,4,"0,036"
05/08/2023,5,"0,059"
05/08/2023,6,"0,035"
05/08/2023,7,"0,058"
05/08/2023,8,"0,030"
05/08/2023,9,"0,188"
05/08/2023,10,"0,276"
05/08/2023,11,"0,388"
05/08/2023,12,"0,229"
05/08/2023,13,"0,097"
05/08/2023,14,"0,124"
05/08/2023,15,"0,155"
05/08/2023,16,"0,238"
05/08/2023,17,"0,286"
05/08/2023,18,"0,314"
05/08/2023,19,"0,291"
05/08/2023,20,"0,349"
05/08/2023,21,"0,287"
05/08/2023,22,"0,247"
05/08/2023,23,"0,294"
05/08/2023,24,"0,290"
06/08/2023,1,"0,221"
06/08/2023,2,"0,117"
06/08/2023,3,"0,106"
06/08/2023,4,"0,130"
06/08/2023,5,"0,103"
06/08/2023,6,"0,133"
06/08/2023,7,"0,106"
06/08/2023,8,"0,133"
06/08/2023,9,"0,107"
06/08/2023,10,"0,267"
06/08/2023,11,"0,247"
06/08/2023,12,"0,155"
06/08/2023,13,"0,149"
06/08/2023,14,"0,143"
06/08/2023,15,"0,224"
06/08/2023,16,"0,135"
06/08/2023,17,"0,067"
06/08/2023,18,"0,101"
06/08/2023,19,"0,362"
06/08/2023,20,"0,286"
06/08/2023,21,"0,425"
06/08/2023,22,"0,244"
06/08/2023,23,"0,276"
06/08/2023,24,"0,158"
07/08/2023,1,"0,144"
07/08/2023,2,"0,109"
07/08/2023,3,"0,099"
07/08/2023,4,"0,035"
07/08/2023,5,"0,028"
07/08/2023,6,"0,059"
07/08/2023,7,"0,191"
07/08/2023,8,"0,076"
07/08/2023,9,"0,054"
07/08/2023,10,"0,105"
07/08/2023,11,"0,139"
07/08/2023,12,"0,125"
07/08/2023,13,"0,201"
07/08/2023,14,"0,237"
07/08/2023,15,"0,220"
07/08/2023,16,"1,130"
07/08/2023,17,"0,416"
07/08/2023,18,"0,224"
07/08/2023,19,"0,157"
07/08/2023,20,"0,089"
07/08/2023,21,"0,127"
07/08/2023,22,"0,148"
07/08/2023,23,"0,677"
07/08/2023,24,"0,320"
08/08/2023,1,"0,186"
08/08/2023,2,"0,165"
08/08/2023,3,"0,065"
08/08/2023,4,"0,056"
08/08/2023,5,"0,031"
08/08/2023,6,"0,053"
08/08/2023,7,"0,033"
08/08/2023,8,"0,065"
08/08/2023,9,"0,153"
08/08/2023,10,"0,123"
08/08/2023,11,"0,262"
08/08/2023,12,"0,221"
08/08/2023,13,"0,196"
08/08/2023,14,"0,276"
08/08/2023,15,"0,191"
08/08/2023,16,"0,210"
08/08/2023,17,"0,190"
08/08/2023,18,"0,216"
08/08/2023,19,"0,136"
08/08/2023,20,"0,209"
08/08/2023,21,"0,223"
08/08/2023,22,"0,300"
08/08/2023,23,"0,229"
08/08/2023,24,"0,423"
09/08/2023,1,"0,176"
09/08/2023,2,"0,095"
09/08/2023,3,"0,071"
09/08/2023,4,"0,046"
09/08/2023,5,"0,077"
09/08/2023,6,"0,043"
09/08/2023,7,"0,206"
09/08/2023,8,"0,169"
09/08/2023,9,"0,061"
09/08/2023,10,"0,110"
09/08/2023,11,"0,190"
09/08/2023,12,"0,190"
09/08/2023,13,"0,054"
09/08/2023,14,"0,069"
09/08/2023,15,"0,051"
09/08/2023,16,"0,138"
09/08/2023,17,"0,212"
09/08/2023,18,"0,174"
09/08/2023,19,"0,203"
09/08/2023,20,"0,203"
09/08/2023,21,"0,159"
09/08/2023,22,"0,124"
09/08/2023,23,"0,151"
09/08/2023,24,"0,210"
10/08/2023,1,"0,261"
10/08/2023,2,"0,204"
10/08/2023,3,"0,178"
10/08/2023,4,"0,159"
10/08/2023,5,"0,179"
10/08/2023,6,"0,179"
10/08/2023,7,"0,260"
10/08/2023,8,"0,191"
10/08/2023,9,"0,198"
10/08/2023,10,"0,226"
10/08/2023,11,"0,200"
10/08/2023,12,"0,233"
10/08/2023,13,"0,229"
10/08/2023,14,"0,766"
10/08/2023,15,"0,272"
10/08/2023,16,"0,951"
10/08/2023,17,"0,646"
10/08/2023,18,"0,284"
10/08/2023,19,"0,284"
10/08/2023,20,"0,138"
10/08/2023,21,"0,513"
10/08/2023,22,"0,557"
10/08/2023,23,"0,188"
10/08/2023,24,"0,110"
11/08/2023,1,"0,113"
11/08/2023,2,"0,142"
11/08/2023,3,"0,105"
11/08/2023,4,"0,122"
11/08/2023,5,"0,125"
11/08/2023,6,"0,101"
11/08/2023,7,"0,138"
11/08/2023,8,"0,101"
11/08/2023,9,"0,250"
11/08/2023,10,"0,176"
11/08/2023,11,"0,095"
11/08/2023,12,"0,538"
11/08/2023,13,"0,159"
11/08/2023,14,"0,151"
11/08/2023,15,"0,147"
11/08/2023,16,"0,232"
11/08/2023,17,"0,227"
11/08/2023,18,"0,179"
11/08/2023,19,"0,230"
11/08/2023,20,"0,229"
11/08/2023,21,"0,347"
11/08/2023,22,"0,579"
11/08/2023,23,"0,237"
11/08/2023,24,"0,158"
12/08/2023,1,"0,166"
12/08/2023,2,"0,136"
12/08/2023,3,"0,125"
12/08/2023,4,"0,117"
12/08/2023,5,"0,144"
12/08/2023,6,"0,116"
12/08/2023,7,"0,115"
12/08/2023,8,"0,141"
12/08/2023,9,"0,118"
12/08/2023,10,"0,418"
12/08/2023,11,"0,232"
12/08/2023,12,"0,197"
12/08/2023,13,"0,191"
12/08/2023,14,"0,165"
12/08/2023,15,"1,028"
12/08/2023,16,"0,430"
12/08/2023,17,"0,247"
12/08/2023,18,"0,185"
12/08/2023,19,"0,312"
12/08/2023,20,"0,310"
12/08/2023,21,"0,183"
12/08/2023,22,"1,101"
12/08/2023,23,"0,463"
12/08/2023,24,"0,179"
13/08/2023,1,"0,158"
13/08/2023,2,"0,132"
13/08/2023,3,"0,123"
13/08/2023,4,"0,155"
13/08/2023,5,"0,137"
13/08/2023,6,"0,129"
13/08/2023,7,"0,221"
13/08/2023,8,"0,189"
13/08/2023,9,"0,151"
13/08/2023,10,"0,469"
13/08/2023,11,"0,186"
13/08/2023,12,"0,236"
13/08/2023,13,"0,235"
13/08/2023,14,"0,230"
13/08/2023,15,"0,215"
13/08/2023,16,"0,260"
13/08/2023,17,"0,218"
13/08/2023,18,"0,248"
13/08/2023,19,"0,230"
13/08/2023,20,"0,273"
13/08/2023,21,"0,278"
13/08/2023,22,"0,319"
13/08/2023,23,"0,182"
13/08/2023,24,"0,180"
14/08/2023,1,"0,125"
14/08/2023,2,"0,127"
14/08/2023,3,"0,151"
14/08/2023,4,"0,125"
14/08/2023,5,"0,127"
14/08/2023,6,"0,149"
14/08/2023,7,"0,251"
14/08/2023,8,"0,140"
14/08/2023,9,"0,163"
14/08/2023,10,"0,162"
14/08/2023,11,"0,223"
14/08/2023,12,"0,174"
14/08/2023,13,"0,145"
14/08/2023,14,"0,143"
14/08/2023,15,"0,158"
14/08/2023,16,"0,168"
14/08/2023,17,"0,199"
14/08/2023,18,"0,179"
14/08/2023,19,"0,128"
14/08/2023,20,"0,132"
14/08/2023,21,"0,250"
14/08/2023,22,"0,965"
14/08/2023,23,"0,277"
14/08/2023,24,"0,228"
15/08/2023,1,"0,137"
15/08/2023,2,"0,127"
15/08/2023,3,"0,160"
15/08/2023,4,"0,111"
15/08/2023,5,"0,121"
15/08/2023,6,"0,157"
15/08/2023,7,"0,121"
15/08/2023,8,"0,117"
15/08/2023,9,"0,149"
15/08/2023,10,"0,144"
15/08/2023,11,"0,883"
15/08/2023,12,"0,175"
15/08/2023,13,"0,128"
15/08/2023,14,"0,119"
15/08/2023,15,"0,203"
15/08/2023,16,"0,239"
15/08/2023,17,"0,233"
15/08/2023,18,"0,218"
15/08/2023,19,"0,209"
15/08/2023,20,"0,168"
15/08/2023,21,"0,184"
15/08/2023,22,"0,339"
15/08/2023,23,"0,212"
15/08/2023,24,"0,154"
16/08/2023,1,"0,143"
16/08/2023,2,"0,172"
16/08/2023,3,"0,133"
16/08/2023,4,"0,147"
16/08/2023,5,"0,126"
16/08/2023,6,"0,127"
16/08/2023,7,"0,158"
16/08/2023,8,"0,125"
16/08/2023,9,"0,135"
16/08/2023,10,"0,151"
16/08/2023,11,"0,173"
16/08/2023,12,"0,161"
16/08/2023,13,"0,170"
16/08/2023,14,"0,138"
16/08/2023,15,"0,152"
16/08/2023,16,"0,330"
16/08/2023,17,"0,163"
16/08/2023,18,"0,135"
16/08/2023,19,"0,216"
16/08/2023,20,"0,147"
16/08/2023,21,"0,154"
16/08/2023,22,"0,124"
16/08/2023,23,"0,123"
16/08/2023,24,"0,222"
17/08/2023,1,"0,208"
17/08/2023,2,"0,119"
17/08/2023,3,"0,139"
17/08/2023,4,"0,116"
17/08/2023,5,"0,125"
17/08/2023,6,"0,138"
17/08/2023,7,"0,113"
17/08/2023,8,"0,051"
17/08/2023,9,"0,073"
17/08/2023,10,"0,376"
17/08/2023,11,"0,667"
17/08/2023,12,"0,347"
17/08/2023,13,"0,209"
17/08/2023,14,"0,915"
17/08/2023,15,"0,208"
17/08/2023,16,"0,591"
17/08/2023,17,"0,249"
17/08/2023,18,"0,274"
17/08/2023,19,"0,163"
